"task","id","group","session","trial","condition","trialxcondition","gripFreq","peak","AUC","gripFreq_calib","peak_calib","AUC_calib"
"PIT",209,"obese","second",15,"CSminus",6,15,30,155,15,34,186
"PIT",209,"obese","second",16,"BL",4,15,31,154,15,33,183.5
"PIT",209,"obese","second",17,"BL",5,14,33,135,14,35,168
"PIT",209,"obese","second",18,"BL",6,13,29,139,13,33,175
"PIT",209,"obese","second",19,"CSplus",7,13,30,147.5,13,31,182.5
"PIT",209,"obese","second",20,"CSplus",8,15,31,162,15,32,190
"PIT",209,"obese","second",21,"CSplus",9,14,30,156,14,32,192
"PIT",209,"obese","second",22,"BL",7,13,36,146,13,37,180
"PIT",209,"obese","second",23,"BL",8,14,35,125.5,14,36,156.5
"PIT",209,"obese","second",24,"BL",9,14,30,145,14,31,184
"PIT",209,"obese","second",25,"CSminus",7,13,33,130,12,33,158
"PIT",209,"obese","second",26,"CSminus",8,13,35,101,15,35,147
"PIT",209,"obese","second",27,"CSminus",9,13,30,105,13,33,140
"PIT",209,"obese","second",28,"BL",10,10,34,57,14,35,111
"PIT",209,"obese","second",29,"BL",11,15,34,106,15,35,160
"PIT",209,"obese","second",30,"BL",12,14,35,96.5,15,37,149.5
"PIT",209,"obese","second",31,"CSplus",10,12,37,143.5,13,37,175.5
"PIT",209,"obese","second",32,"CSplus",11,13,35,166,12,37,196
"PIT",209,"obese","second",33,"CSplus",12,13,29,165,12,30,199
"PIT",209,"obese","second",34,"CSminus",10,15,33,137,15,35,165
"PIT",209,"obese","second",35,"CSminus",11,13,34,121,13,36,155
"PIT",209,"obese","second",36,"CSminus",12,13,35,93,14,36,141
"PIT",209,"obese","second",37,"CSminus",13,11,31,57,14,32,106
"PIT",209,"obese","second",38,"CSminus",14,8,31,60,10,34,102
"PIT",209,"obese","second",39,"CSminus",15,6,30,45,10,31,90
"PIT",209,"obese","second",40,"BL",13,10,34,112,11,36,149
"PIT",209,"obese","second",41,"BL",14,12,34,116,12,34,154
"PIT",209,"obese","second",42,"BL",15,7,34,58,11,35,123
"PIT",209,"obese","second",43,"CSplus",13,12,30,114.5,11,33,141.5
"PIT",209,"obese","second",44,"CSplus",14,11,31,165,12,33,200
"PIT",209,"obese","second",45,"CSplus",15,11,29,108,12,33,152
"PIT",210,"obese","second",1,"CSminus",1,8,21,52,8,21,52
"PIT",210,"obese","second",2,"CSminus",2,10,25,74,10,25,73
"PIT",210,"obese","second",3,"CSminus",3,9,28,115,9,28,115
"PIT",210,"obese","second",4,"BL",1,8,31,104,8,31,104
"PIT",210,"obese","second",5,"BL",2,10,29,109,10,29,108
"PIT",210,"obese","second",6,"BL",3,9,26,112,9,26,111
"PIT",210,"obese","second",7,"CSplus",1,9,25,127.5,9,24,127.5
"PIT",210,"obese","second",8,"CSplus",2,8,26,126,8,26,125
"PIT",210,"obese","second",9,"CSplus",3,7,26,88,7,26,87
"PIT",210,"obese","second",10,"BL",4,7,28,88.5,7,28,88.5
"PIT",210,"obese","second",11,"BL",5,5,23,88,5,23,88
"PIT",210,"obese","second",12,"BL",6,6,25,150,6,23,149
"PIT",210,"obese","second",13,"CSplus",4,5,24,127,5,24,127
"PIT",210,"obese","second",14,"CSplus",5,6,29,132,6,29,130
"PIT",210,"obese","second",15,"CSplus",6,5,29,106,5,29,105
"PIT",210,"obese","second",16,"CSminus",4,5,31,94,5,31,93
"PIT",210,"obese","second",17,"CSminus",5,3,28,51,3,28,51
"PIT",210,"obese","second",18,"CSminus",6,5,31,109,5,29,108
"PIT",210,"obese","second",19,"CSminus",7,7,32,53,7,32,52
"PIT",210,"obese","second",20,"CSminus",8,8,24,35,8,24,35
"PIT",210,"obese","second",21,"CSminus",9,7,25,43,7,25,43
"PIT",210,"obese","second",22,"CSplus",7,7,28,47,7,28,47
"PIT",210,"obese","second",23,"CSplus",8,6,31,36,6,31,34
"PIT",210,"obese","second",24,"CSplus",9,7,26,42,7,26,41
"PIT",210,"obese","second",25,"BL",7,6,31,39,6,31,39
"PIT",210,"obese","second",26,"BL",8,6,28,39,6,28,38
"PIT",210,"obese","second",27,"BL",9,6,26,53,6,26,53
"PIT",210,"obese","second",28,"CSplus",10,7,30,51,7,30,50
"PIT",210,"obese","second",29,"CSplus",11,7,31,44,7,31,44
"PIT",210,"obese","second",30,"CSplus",12,6,26,49,6,26,49
"PIT",210,"obese","second",31,"BL",10,7,30,51,7,28,51
"PIT",210,"obese","second",32,"BL",11,8,29,52,8,29,51
"PIT",210,"obese","second",33,"BL",12,5,26,23,5,26,22
"PIT",210,"obese","second",34,"CSminus",10,9,30,58,9,30,56
"PIT",210,"obese","second",35,"CSminus",11,7,24,39,7,24,38
"PIT",210,"obese","second",36,"CSminus",12,6,25,49,6,25,48
"PIT",210,"obese","second",37,"BL",13,6,28,71,6,27,71
"PIT",210,"obese","second",38,"BL",14,5,30,55,5,30,55
"PIT",210,"obese","second",39,"BL",15,5,28,34,6,28,31
"PIT",210,"obese","second",40,"CSplus",13,6,32,48,6,32,47
"PIT",210,"obese","second",41,"CSplus",14,7,30,65.5,7,30,65.5
"PIT",210,"obese","second",42,"CSplus",15,4,26,48,4,26,48
"PIT",210,"obese","second",43,"CSminus",13,4,28,19,4,28,19
"PIT",210,"obese","second",44,"CSminus",14,5,27,26,5,27,26
"PIT",210,"obese","second",45,"CSminus",15,7,25,49,6,25,46
"PIT",211,"obese","second",1,"BL",1,0,34,0,0,33,0
"PIT",211,"obese","second",2,"BL",2,3,33,430,2,33,429
"PIT",211,"obese","second",3,"BL",3,1,35,569.5,2,35,562
"PIT",211,"obese","second",4,"CSminus",1,6,37,365,6,37,358
"PIT",211,"obese","second",5,"CSminus",2,3,33,506,3,33,505
"PIT",211,"obese","second",6,"CSminus",3,5,35,330,5,35,328
"PIT",211,"obese","second",7,"CSplus",1,7,34,224,7,34,216
"PIT",211,"obese","second",8,"CSplus",2,7,34,314.5,7,34,313.5
"PIT",211,"obese","second",9,"CSplus",3,9,35,291,9,35,289
"PIT",211,"obese","second",10,"CSminus",4,7,33,250,8,33,249
"PIT",211,"obese","second",11,"CSminus",5,9,34,273,9,34,271
"PIT",211,"obese","second",12,"CSminus",6,9,37,255,9,37,254
"PIT",211,"obese","second",13,"CSplus",4,9,34,229,9,34,228
"PIT",211,"obese","second",14,"CSplus",5,10,37,241.5,10,35,239.5
"PIT",211,"obese","second",15,"CSplus",6,12,36,243,12,36,243
"PIT",211,"obese","second",16,"BL",4,12,35,205,12,35,204
"PIT",211,"obese","second",17,"BL",5,12,35,221,12,35,221
"PIT",211,"obese","second",18,"BL",6,14,35,199,14,35,197
"PIT",211,"obese","second",19,"CSplus",7,16,36,239.5,15,36,237.5
"PIT",211,"obese","second",20,"CSplus",8,16,33,199,16,33,196
"PIT",211,"obese","second",21,"CSplus",9,15,38,188,15,37,187
"PIT",211,"obese","second",22,"BL",7,16,34,201,14,34,196
"PIT",211,"obese","second",23,"BL",8,15,33,157,16,32,155
"PIT",211,"obese","second",24,"BL",9,14,35,182,15,35,179
"PIT",211,"obese","second",25,"CSminus",7,15,36,167,15,36,162
"PIT",211,"obese","second",26,"CSminus",8,17,33,144,16,33,135
"PIT",211,"obese","second",27,"CSminus",9,16,34,128,16,34,126
"PIT",211,"obese","second",28,"CSplus",10,17,36,172.5,16,36,171.5
"PIT",211,"obese","second",29,"CSplus",11,16,35,169,15,35,164
"PIT",211,"obese","second",30,"CSplus",12,17,38,145.5,16,38,142.5
"PIT",211,"obese","second",31,"BL",10,16,38,186,16,38,184
"PIT",211,"obese","second",32,"BL",11,15,34,187,16,33,186
"PIT",211,"obese","second",33,"BL",12,17,37,186,16,37,184
"PIT",211,"obese","second",34,"CSminus",10,16,36,129,15,36,124
"PIT",211,"obese","second",35,"CSminus",11,12,37,70,11,37,65
"PIT",211,"obese","second",36,"CSminus",12,18,36,149,18,36,146
"PIT",211,"obese","second",37,"CSminus",13,15,36,129,15,36,126
"PIT",211,"obese","second",38,"CSminus",14,16,37,145,16,37,143
"PIT",211,"obese","second",39,"CSminus",15,12,36,93,13,36,89
"PIT",211,"obese","second",40,"BL",13,15,34,87,15,34,82
"PIT",211,"obese","second",41,"BL",14,3,37,23,3,37,23
"PIT",211,"obese","second",42,"BL",15,13,34,109,12,34,106
"PIT",211,"obese","second",43,"CSplus",13,13,36,84,12,36,80
"PIT",211,"obese","second",44,"CSplus",14,14,34,188,14,34,188
"PIT",211,"obese","second",45,"CSplus",15,15,34,123,14,34,119
"PIT",213,"obese","second",1,"CSminus",1,9,30,118,9,30,118
"PIT",213,"obese","second",2,"CSminus",2,14,28,181,14,28,181
"PIT",213,"obese","second",3,"CSminus",3,15,32,184,15,32,183
"PIT",213,"obese","second",4,"BL",1,15,35,168.5,15,35,166.5
"PIT",213,"obese","second",5,"BL",2,16,34,150,16,34,149
"PIT",213,"obese","second",6,"BL",3,16,32,133.5,16,32,133.5
"PIT",213,"obese","second",7,"CSplus",1,15,33,142,15,33,142
"PIT",213,"obese","second",8,"CSplus",2,15,36,135,15,36,135
"PIT",213,"obese","second",9,"CSplus",3,15,35,143,15,35,142
"PIT",213,"obese","second",10,"BL",4,15,35,164,15,35,163
"PIT",213,"obese","second",11,"BL",5,14,35,149,14,35,148
"PIT",213,"obese","second",12,"BL",6,15,33,148,15,33,148
"PIT",213,"obese","second",13,"CSminus",4,14,35,135,14,34,132
"PIT",213,"obese","second",14,"CSminus",5,15,33,118,15,33,118
"PIT",213,"obese","second",15,"CSminus",6,16,34,130,16,33,130
"PIT",213,"obese","second",16,"CSplus",4,16,38,171,16,38,170
"PIT",213,"obese","second",17,"CSplus",5,17,34,159.5,17,34,158.5
"PIT",213,"obese","second",18,"CSplus",6,16,34,137,16,34,137
"PIT",213,"obese","second",19,"CSminus",7,16,35,110,16,35,110
"PIT",213,"obese","second",20,"CSminus",8,12,35,60,12,35,60
"PIT",213,"obese","second",21,"CSminus",9,14,34,63,14,34,63
"PIT",213,"obese","second",22,"BL",7,13,29,76,13,28,75
"PIT",213,"obese","second",23,"BL",8,15,34,87,14,34,85
"PIT",213,"obese","second",24,"BL",9,13,32,55,12,32,52
"PIT",213,"obese","second",25,"CSplus",7,13,34,117,13,34,116
"PIT",213,"obese","second",26,"CSplus",8,13,33,64,13,32,63
"PIT",213,"obese","second",27,"CSplus",9,16,33,66,15,33,64
"PIT",213,"obese","second",28,"CSplus",10,12,32,44,12,31,42
"PIT",213,"obese","second",29,"CSplus",11,11,35,77,11,35,76
"PIT",213,"obese","second",30,"CSplus",12,12,31,60,12,31,60
"PIT",213,"obese","second",31,"BL",10,16,33,89,16,33,87
"PIT",213,"obese","second",32,"BL",11,17,33,109,17,33,107
"PIT",213,"obese","second",33,"BL",12,15,33,72,15,32,68
"PIT",213,"obese","second",34,"CSminus",10,16,35,101,14,35,97
"PIT",213,"obese","second",35,"CSminus",11,15,30,91,15,30,89
"PIT",213,"obese","second",36,"CSminus",12,17,34,76,17,34,74
"PIT",213,"obese","second",37,"CSminus",13,14,31,75,14,31,72
"PIT",213,"obese","second",38,"CSminus",14,17,34,127,17,34,123
"PIT",213,"obese","second",39,"CSminus",15,16,33,97.5,16,33,95.5
"PIT",213,"obese","second",40,"BL",13,15,33,73.5,15,33,73
"PIT",213,"obese","second",41,"BL",14,15,30,56,15,30,56
"PIT",213,"obese","second",42,"BL",15,13,32,80.5,13,32,80.5
"PIT",213,"obese","second",43,"CSplus",13,10,32,55,10,32,53
"PIT",213,"obese","second",44,"CSplus",14,16,31,74,16,31,73
"PIT",213,"obese","second",45,"CSplus",15,9,36,58.5,9,35,55.5
"PIT",214,"obese","second",1,"CSminus",1,4,7,151,10,39,475.5
"PIT",214,"obese","second",2,"CSminus",2,3,6,32,22,37,425.5
"PIT",214,"obese","second",3,"CSminus",3,0,6,0,7,39,574.5
"PIT",214,"obese","second",4,"BL",1,1,8,38,4,40,584
"PIT",214,"obese","second",5,"BL",2,3,6,84,0,39,599
"PIT",214,"obese","second",6,"BL",3,4,8,44,9,40,590
"PIT",214,"obese","second",7,"CSplus",1,3,7,50,2,38,597
"PIT",214,"obese","second",8,"CSplus",2,3,7,25,0,39,599
"PIT",214,"obese","second",9,"CSplus",3,2,8,69,0,39,598
"PIT",214,"obese","second",10,"BL",4,3,8,80,2,40,583
"PIT",214,"obese","second",11,"BL",5,0,7,0,1,39,592
"PIT",214,"obese","second",12,"BL",6,0,7,0,0,40,599
"PIT",214,"obese","second",13,"CSplus",4,0,7,0,1,38,583
"PIT",214,"obese","second",14,"CSplus",5,0,7,0,2,40,596
"PIT",214,"obese","second",15,"CSplus",6,0,8,0,3,42,596
"PIT",214,"obese","second",16,"CSminus",4,0,7,0,1,39,577
"PIT",214,"obese","second",17,"CSminus",5,0,8,0,0,40,599
"PIT",214,"obese","second",18,"CSminus",6,0,8,0,5,42,558
"PIT",214,"obese","second",19,"CSminus",7,0,8,0,6,41,593
"PIT",214,"obese","second",20,"CSminus",8,0,6,0,4,40,588
"PIT",214,"obese","second",21,"CSminus",9,0,7,0,1,39,594
"PIT",214,"obese","second",22,"CSplus",7,1,10,36,2,41,585
"PIT",214,"obese","second",23,"CSplus",8,0,8,0,5,42,588
