bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-obese228_ses-third_task-pav_run-01_bold	0.0038432874015748037	0.017501728464566928	0	34.46733952883632	1.1780858058974355	1.0642202424457599	0.49248591151191	2089.50341796875	0.46051996548058705	437	86.02362204724409	2.5068283033768126	2.5395166666666666	2.719326666666667	2.2616415767971048	0.0196031	-0.007493996527045965	-0.0031528817489743233	508	70	70	40	5.5900203976013065	2.0	3.0	3.0	3.6000001430511475	21.222909642661996	7.661084710309674	31.443153381347656	11.311023712158203	126056.0	4.9586615562438965	143.11367416381836	56.2563591003418	5.814994530802739	66.30563790113924	523.1975708007812	530.248046875	33645.0	366.45274658203124	647.780322265625	94.85478210449219	42.53327207360417
sub-obese228_ses-third_task-inst_run-01_bold	0.00223432	0.01753200296	0	36.607246843132536	1.1191369757831329	1.013975560722891	0.49232444579561585	2062.49609375	0.5686739415960246	232	92.8	2.480672933225692	2.499136666666667	2.6977933333333333	2.245088799677075	0.0137367	-0.007880187593400478	-0.002372928662225604	250	70	70	40	5.736026632359221	2.0	3.0	3.0	3.6000001430511475	21.159345959670127	7.3003337141634095	31.202838897705078	11.296000480651855	126290.0	5.160000324249268	142.41020355224606	55.72095489501953	5.909572475653071	64.87570136202635	522.1517333984375	529.3280029296875	33460.0	372.36541137695315	642.6762268066407	92.27992248535156	43.18961581343319
sub-obese229_ses-second_task-PIT_run-01_bold	0.0011358515283842793	0.018328699475982535	0	38.60567792391684	1.1245875777024068	0.9930760832822763	0.561072094815393	1302.1590576171875	0.3458437761061474	365	79.6943231441048	2.3825118017716136	2.310706666666667	2.6270564578869773	2.2097722807611966	0.0425374	-0.009948588907718658	0.016855651512742043	458	70	70	40	5.5790055091359125	2.0	3.0	3.000000238418579	3.5999999046325684	13.651319559330176	12.304304252934228	45.93737030029297	15.665939331054688	113096.0	6.006550312042236	200.15392684936523	71.77951049804688	4.594350477946077	84.51479655117083	588.7265014648438	594.3831787109375	43830.0	423.0163803100586	736.8269805908201	106.53805541992188	39.40088559058495
sub-obese229_ses-second_task-hedonicreactivity_run-01_bold	0.0006848672566371681	0.0231593796460177	0	40.99819098258493	1.1081099395716403	0.973108306085672	0.5611838265568533	1293.482177734375	0.3894774459502696	597	88.05309734513274	2.4211829117090575	2.351593333333333	2.6790664537535944	2.2328889480402454	0.0219948	-0.009326521307229996	0.016871437430381775	678	70	70	40	5.427886913813812	2.0	3.0	3.000000238418579	3.5999999046325684	13.43467710624931	12.21069428810728	45.873897552490234	15.665929794311523	112758.0	6.106194496154785	200.51179428100568	71.66795349121094	4.537038680190003	86.30583685938446	591.4507446289062	598.2404174804688	44039.0	415.6334716796875	743.1465881347656	110.21482849121094	35.458816835307516
sub-obese229_ses-second_task-pav_run-01_bold	0.001177782178217822	0.01652316401980198	0	38.40636891412697	1.1534476341666653	1.0104207684523805	0.5571998591242097	1404.324951171875	0.3146603958737197	396	78.41584158415841	2.3925729122995114	2.3385633333333335	2.6441497898618547	2.195005613703347	0.017092	-0.0088937534019351	0.017271291464567184	505	70	70	40	5.449359314781933	2.0	3.0	3.000000238418579	3.5999999046325684	12.984016287708842	11.470351109422257	43.788700103759766	15.001980781555176	112698.0	5.897029876708984	192.37317428588864	69.36222076416016	4.538778656002352	86.25959603091421	591.721435546875	598.68115234375	44010.0	414.06447906494145	742.1163360595701	109.86141967773438	41.75699676480144
sub-obese229_ses-second_task-inst_run-01_bold	0.0006519762845849802	0.017588717391304347	0	41.35879289535716	1.139984980396826	0.9824291347222219	0.5548042563709967	1430.7008056640625	0.3576605574942826	210	83.00395256916995	2.4079982823321764	2.3385766666666665	2.6652764548495247	2.2201417254803375	0.0101188	-0.010015917010605335	0.017184285447001457	253	70	70	40	5.432224978205189	2.0	3.0	3.000000238418579	3.5999999046325684	15.36470017228266	11.063846380127673	42.64387130737305	14.833992958068848	112674.0	6.003952980041504	186.1096893310545	68.30667877197266	4.62225935058126	86.890407802472	591.5552368164062	598.4743041992188	44052.0	413.3075286865235	741.9917297363281	110.16986846923828	40.24042684509186
sub-obese229_ses-third_task-PIT_run-01_bold	0.0007415151515151515	0.014049718852813853	0	38.9723672805206	1.1533476862689818	1.0028521016919731	0.5591789454949194	1362.2279052734375	0.40149649264804316	379	82.03463203463204	2.385890156118687	2.3214900000000003	2.6417333333333333	2.1944471350227275	0.0391174	-0.009519468061625957	0.018161799758672714	462	70	70	40	5.396276345682375	2.0	3.0	3.0	3.6000001430511475	13.169166458730611	12.582865513325038	51.16404724121094	17.11471939086914	112742.0	7.1298699378967285	233.24436721801757	83.20384216308594	4.658354245348995	96.42371019027617	664.2628784179688	672.35498046875	43935.0	459.55281372070317	832.1792358398435	124.59468078613281	42.67053610237781
sub-obese229_ses-third_task-hedonicreactivity_run-01_bold	0.0009197129186602872	0.017910008373205742	0	39.58783366055912	1.1234801468210847	0.9923513437220434	0.5603881282133555	1332.4862060546875	0.3569733835263521	518	82.61562998405104	2.4256958963530457	2.3548633333333333	2.6895466666666668	2.232677689059137	0.0230401	-0.009914308786392212	0.01711083948612213	627	70	70	40	5.299130340832975	2.0	3.0	3.0	3.6000001430511475	13.128994950001015	13.151886168022296	51.793373107910156	17.339712142944336	112739.0	6.8947367668151855	233.41004943847614	83.27808380126953	4.46524017422526	97.21803894235394	662.720947265625	670.8405151367188	44049.0	448.1460876464844	833.681982421875	126.593017578125	38.71501450845972
sub-obese229_ses-third_task-pav_run-01_bold	0.0007169625246548323	0.01391978570019724	0	38.63230152296443	1.1563890253754936	0.9991129199209484	0.5557627327922721	1410.627197265625	0.3195045818634581	391	77.12031558185404	2.3885742301317587	2.3237633333333334	2.6429066666666667	2.1990526903952747	0.0329932	-0.008571650832891464	0.019664155319333076	507	70	70	40	5.3771919639826855	2.0	3.0	3.0	3.6000001430511475	14.299149159641704	12.17663932620293	49.26607131958008	16.82840347290039	112614.0	7.044674587249757	221.17584304809554	80.70630645751953	4.590341275794327	96.91308475068134	667.2269287109375	675.0118408203125	43895.0	459.3287994384766	838.5440002441403	125.53097534179688	42.98005004762672
sub-obese229_ses-third_task-inst_run-01_bold	0.002976692307692308	0.02192336153846154	0	41.70469074899615	1.1397206242857136	1.040363665482626	0.5550476767992328	1441.53076171875	0.4310341365578149	227	87.3076923076923	2.433161451713451	2.355046666666667	2.6970266666666665	2.247411021807021	0.0124402	-0.009891435503959656	0.022767456248402596	260	70	70	40	5.37587727353036	2.0	3.0	3.0	3.6000001430511475	14.606592597110659	12.259981406479032	48.4239501953125	16.653846740722656	112674.0	6.8230767250061035	213.41191940307596	78.44744110107422	4.515187039609767	96.56587132829327	664.0350952148438	671.8326416015625	43896.0	455.4826889038086	834.0605621337891	124.97029876708984	35.45778187690303
sub-obese230_ses-second_task-PIT_run-01_bold	0.000621593886462882	0.02431034388646288	0	43.5473871043764	1.1796455801750547	0.9936345710722105	0.5539837136670042	1336.1253662109375	0.4814509482931719	453	98.90829694323143	2.459042377860319	2.4966	2.6497966666666666	2.230730466914291	0.0161762	-0.004617276135832071	0.0017480312380939722	458	70	70	40	6.356120862452287	2.0	3.0	3.0	3.6000001430511475	21.246387410741644	14.185072609555867	47.84960174560547	18.692140579223633	112604.0	7.08951997756958	193.5562278747556	80.65650177001953	6.562652364585642	84.38525888785351	702.6866455078125	708.2379760742188	44457.0	542.0912719726563	855.8327514648437	111.42488098144531	39.908268491970375
sub-obese230_ses-second_task-hedonicreactivity_run-01_bold	0.001476340361445783	0.03228048358433735	0	44.53802172060331	1.1691349079939677	1.0032249634992465	0.556974223456765	1233.2579345703125	0.48154017532953725	658	99.09638554216868	2.4930605256294993	2.5253566666666667	2.694483333333333	2.259341576888499	0.0063256	-0.006024792790412903	0.0014584066811949015	664	70	70	40	6.288683789223768	2.0	3.0	3.0	3.6000001430511475	19.97152033326521	15.657753353826646	50.222190856933594	19.631776809692383	112620.0	7.004518032073975	205.7071525573725	83.25255584716797	6.10324335565771	87.43552473144402	703.2221069335938	708.8388061523438	44499.0	541.4115600585938	859.3118408203126	112.71529388427734	34.97097304358613
sub-obese230_ses-second_task-pav_run-01_bold	0.0016645866141732284	0.02380655413385827	0	43.302407567593704	1.1861831087179502	1.0136953675542408	0.5538527490417364	1343.6429443359375	0.4668179591673503	490	96.45669291338582	2.4680353408152613	2.5075933333333333	2.6651766666666665	2.2313360224457837	0.0209794	-0.005438452586531639	0.00163484294898808	508	70	70	40	6.220815213424467	2.0	3.0	3.0	3.6000001430511475	21.375719833112846	14.186869701440212	47.795528411865234	18.582677841186523	112441.0	6.938976287841797	196.405517578125	81.63135528564453	6.400631580085934	85.95301300379649	701.5540771484375	707.090576171875	44631.0	538.0649719238281	856.5747985839844	113.66398620605469	39.65419411496259
sub-obese230_ses-second_task-inst_run-01_bold	0.0005847755102040816	0.016044293061224492	0	44.644134552827886	1.2121266634836063	0.9970220983606556	0.5507209567502181	1434.5625	0.4344741311949152	236	96.3265306122449	2.4354547857512228	2.4748733333333335	2.6372633333333333	2.194227690587003	0.00677952	-0.004937214311212301	0.00044111517490819097	245	70	70	40	6.349219265731544	2.0	3.0	3.0	3.6000001430511475	21.214746868663845	13.210288119464417	46.555992126464844	17.96326446533203	112506.0	7.085713863372803	191.6214256286621	81.23323822021484	6.347753794922502	86.71105492179095	705.76611328125	710.7020263671875	44440.0	544.9907989501953	859.380596923828	111.93408203125	48.3176587090129
sub-obese230_ses-third_task-PIT_run-01_bold	0.0007789721627408994	0.028774813490364027	0	45.410761542575095	1.1705623119742496	0.9783030796781111	0.5518013922817548	1370.1317138671875	0.4978838740043974	449	96.14561027837259	2.4728498344776026	2.5131433333333333	2.67867	2.2267361700994748	0.0118956	0.0001538105570944026	0.0015554381534457207	467	70	70	40	6.317813792071783	2.0	3.0	3.0	3.5999999046325684	26.28099698374164	12.225912305378108	41.33570861816406	16.194860458374023	112641.0	6.0299787521362305	160.5952911376953	70.53633117675781	7.116655772193278	72.11890635939898	624.135986328125	629.386474609375	44320.0	478.97066802978514	756.6347045898436	99.61980438232422	38.854631494381465
sub-obese230_ses-third_task-hedonicreactivity_run-01_bold	0.0005890814558058925	0.02879436464471404	0	46.00483196977429	1.1717427743055555	0.9823261757986117	0.5546905787142336	1303.2166748046875	0.521094695099309	565	97.92027729636048	2.469492612301224	2.50861	2.6679399999999998	2.2319278369036737	0.0106999	0.00044103272375650704	0.000572461518459022	577	70	70	40	6.381620086931342	2.0	3.0	3.0	3.5999999046325684	24.278855622329473	13.024801655310291	42.691429138183594	16.67157745361328	112658.0	5.824956893920898	166.91091766357397	71.95274353027344	6.8113787706898155	72.55760603928881	623.091552734375	627.85791015625	44384.0	480.2845794677734	756.329473876953	98.38423919677734	37.279470898211
sub-obese230_ses-third_task-pav_run-01_bold	0.0006144639376218324	0.034623843859649124	0	41.17176514148442	1.1084643550390623	0.9630212976171877	0.5500293875023461	1397.07958984375	0.4809392615033818	500	97.46588693957115	2.4909126124378	2.5227333333333335	2.70261	2.247394503980067	0.00601887	0.0007461142376996577	-0.000415981950936839	513	70	70	40	6.454862716191137	2.0	3.0	3.0	3.5999999046325684	26.65999732583108	12.185949280185998	40.20365905761719	16.09649085998535	112502.0	5.814815044403076	153.0056495666504	68.71878814697266	6.560589797237755	71.86141462278047	625.645751953125	629.875244140625	44243.0	484.8582794189453	758.26279296875	97.58040618896484	34.90945895481855
sub-obese230_ses-third_task-inst_run-01_bold	0.0006709486166007906	0.02149720553359684	0	43.33683328761906	1.1668477959920638	0.988905798968254	0.5478235341180854	1489.6539306640625	0.4203861844966784	235	92.88537549407114	2.4521022416553975	2.4955633333333336	2.66001	2.2007333916328586	0.00736218	0.0013078901683911681	-0.0025999373756349087	253	70	70	40	6.272131389686194	2.0	3.0	3.0	3.5999999046325684	26.4074980842761	11.345130849778318	39.6032600402832	15.50197696685791	112472.0	5.91304349899292	152.90040054321284	69.50941467285156	7.102860321985856	71.51067205692794	624.6467895507812	629.2371826171875	44276.0	477.5464553833008	758.37255859375	100.32157135009766	44.10801659245044
sub-obese231_ses-second_task-PIT_run-01_bold	0.001221469298245614	0.0389143875	1	46.15546996564836	1.121302466945056	0.96799524134066	0.5431396254763831	1813.6995849609375	0.7509328204207465	454	99.56140350877193	2.5948722427381417	2.504793333333333	2.9564733333333333	2.323350061547758	0.0118133	-0.028939707204699516	0.02581041306257248	456	70	70	40	6.004661237165464	2.0	3.0	3.0	3.5999999046325684	24.081697753397858	8.180321253875661	30.373552322387695	12.291666984558105	111520.0	5.399122714996338	115.45624847412105	53.28606033325195	5.7329307461084635	67.18692836781563	550.0006103515625	555.9791870117188	44802.0	406.4775360107422	673.6113281249999	92.5902328491211	30.635098512575496
sub-obese231_ses-second_task-hedonicreactivity_run-01_bold	0.0018465238879736407	0.036393917792421744	0	45.49102908471947	1.1526444140429049	1.0022158043894387	0.5437981141641062	1784.8741455078125	0.7032482436908413	601	99.01153212520593	2.5986635389586197	2.5098233333333333	2.9714033333333334	2.3147639502091923	0.0101699	-0.028073083609342575	0.027994461357593536	607	70	70	40	5.955635507929731	2.0	3.0	3.0	3.5999999046325684	24.252548561767693	8.470617340461699	30.431304931640625	12.431631088256836	111335.0	5.222404956817627	114.04892654418909	53.23788833618164	5.634291802245974	68.45370988984078	548.9006958007812	555.2372436523438	44892.0	406.823796081543	674.1871459960937	93.22784423828125	30.826918765436858
sub-obese231_ses-second_task-pav_run-01_bold	0.0008901771653543307	0.023499536220472444	0	41.84665303712032	1.1857839971400386	0.9925813238658773	0.5396850827676535	1982.321044921875	0.513625088164968	496	97.63779527559055	2.5259805755153852	2.434813333333333	2.8827533333333335	2.26037505987949	0.0157488	-0.027643611654639244	0.026690958067774773	508	70	70	40	6.001341746807575	2.0	3.0	3.0	3.5999999046325684	25.113342728041005	7.433440817655408	29.18402862548828	11.872047424316406	111585.0	5.494094371795654	107.13346405029294	52.649078369140625	6.056002869079057	67.46274450319191	557.31982421875	562.5797119140625	44628.0	418.454426574707	683.1559265136718	93.74127197265625	39.90535118128173
sub-obese231_ses-second_task-inst_run-01_bold	0.004814186046511628	0.03259343023255814	0	42.91039702132295	1.1720805411673152	1.0553177501556419	0.5402093485533227	2029.0196533203125	0.6523562623039905	256	99.2248062015504	2.5813816872347584	2.477933333333333	2.9369533333333333	2.3292583950376087	0.0191034	-0.02922743931412697	0.029374970123171806	258	70	70	40	5.976595279826967	2.0	3.0	3.0	3.5999999046325684	23.917797607358924	7.591152951022624	29.649036407470703	11.875968933105469	111513.0	5.379845142364502	111.24961242675778	53.968772888183594	5.681499249273655	68.93236128356547	559.6326293945312	564.2384033203125	44740.0	414.10425720214846	689.093017578125	94.40694427490234	33.55638907989487
sub-obese231_ses-third_task-PIT_run-01_bold	0.001511023965141612	0.023846144444444446	0	42.06085092229257	1.1718965599781654	0.9971302926419221	0.5343447218612194	2156.47021484375	0.5876631868784019	444	96.73202614379085	2.4806407726275226	2.3929300000000002	2.8355064413208613	2.2134858765617076	0.0238495	-0.01896781101822853	0.026524905115365982	459	70	70	40	6.163779074767721	2.0	3.0	3.000000238418579	3.6000003814697266	27.66672497872644	7.597124640694959	29.24570083618164	12.68409538269043	111416.0	5.978213310241699	107.85021591186523	50.83256149291992	5.742903295592265	76.69806049539434	619.9472045898438	624.0577392578125	44630.0	476.14094848632817	758.7839660644531	101.24482727050781	38.94275843142532
sub-obese231_ses-third_task-hedonicreactivity_run-01_bold	0.002321655518394649	0.0270012372909699	0	42.24984376688444	1.1761996682412073	1.0194975312395311	0.5360327807595391	2170.286376953125	0.5822797838884262	580	96.98996655518394	2.514852066658588	2.4186033333333334	2.8868197705761776	2.2391330960662525	0.0149836	-0.01871689036488533	0.03077431581914425	598	70	70	40	6.059738948558205	2.0	3.0	3.000000238418579	3.6000003814697266	26.09215725657123	7.97580555201463	29.716581344604492	12.64046859741211	111119.0	5.784280776977539	109.47257614135734	51.38878631591797	5.079601546072306	79.48780315862123	616.7643432617188	621.2474975585938	44900.0	466.1983184814453	759.6105194091796	102.51936340332031	35.52381675399374
sub-obese231_ses-third_task-pav_run-01_bold	0.0011398224852071006	0.02440650631163708	0	39.006874288458505	1.165610998498023	0.987460091798419	0.5339462165087288	2201.406005859375	0.4343846348875705	473	93.29388560157791	2.5012083638663296	2.4114633333333333	2.8548731064484034	2.2372886518172526	0.0135676	-0.020826200023293495	0.02574778161942959	507	70	70	40	6.0634623088140644	2.0	3.0	3.000000238418579	3.6000003814697266	28.06676442095972	7.682043241388879	29.881250381469727	12.662721633911133	111464.0	5.944773197174072	109.59950752258288	53.19884490966797	5.499839431668191	79.20076615684512	623.6571044921875	627.5581665039062	44657.0	476.3952697753906	767.9558471679687	103.49716186523438	39.25526551285293
sub-obese231_ses-third_task-inst_run-01_bold	0.0030347389558232933	0.023895191164658634	0	42.7167546053629	1.1912834911693542	1.0379751132258064	0.5370537527397276	2052.696044921875	0.5614309958026643	242	97.18875502008032	2.4986824380253316	2.40996	2.840193107615065	2.245894206460931	0.0117724	-0.025509871542453766	0.020428674295544624	249	70	70	40	6.09436561338793	2.0	3.0	3.000000238418579	3.6000003814697266	23.53408197284846	8.08583819366037	31.985488891601562	13.208834648132324	111703.0	6.100401401519775	124.17830505371057	56.57928466796875	6.038242537383882	75.6127131437857	620.9541015625	625.3533935546875	44665.0	470.5911376953125	760.3533935546875	102.61058044433594	40.75535734335426
sub-obese232_ses-second_task-PIT_run-01_bold	0.0015186403508771929	0.025575712061403508	2	45.862903289032936	1.1207187221758241	0.9999582401318693	0.5481459225045426	1561.5894775390625	0.4742778025315917	411	90.13157894736842	2.4258846492616097	2.308596666666667	2.74581	2.2232472811181623	0.0203502	-0.021269086748361588	0.02630617655813694	456	70	70	40	5.722933477260865	2.0	3.0	3.0	3.5999999046325684	18.293657317526435	9.292273624714692	33.55063247680664	12.225876808166504	114130.0	4.760964870452881	137.2867347717284	55.10454559326172	4.905811353535126	65.37756366084423	501.5495910644531	506.3179931640625	43129.0	363.28596191406245	623.7210571289063	88.47073364257812	34.72931190900272
sub-obese232_ses-second_task-hedonicreactivity_run-01_bold	0.0021879746835443037	0.04405398575949367	0	62.99727941958796	1.1371190812836782	0.9870563009191764	0.5449910960062997	1625.6826171875	0.987902350040419	614	97.15189873417721	2.4915672425620503	2.357083333333333	2.8142099999999997	2.3034083943528176	0.0153718	-0.017405549064278603	0.02824898064136505	632	70	70	40	5.6691396803114795	2.0	3.0	3.0	3.5999999046325684	17.779685634250363	8.583610729869692	32.39086151123047	12.093355178833008	114182.0	5.079113960266113	130.81432647705074	52.40094757080078	4.849569151303095	65.68962138487478	507.14434814453125	511.8299255371094	43046.0	359.7741394042969	632.3322906494141	90.28247833251953	26.191578439436853
sub-obese232_ses-second_task-pav_run-01_bold	0.0023705098039215684	0.03376684647058824	0	57.03538621111982	1.155797766424361	1.0101428780353634	0.5468901283265262	1608.931884765625	0.8977004175907166	468	91.76470588235294	2.4290333531005888	2.2942233333333335	2.7543100000000003	2.238566725968433	0.0148145	-0.01889476180076599	0.024370424449443817	510	70	70	40	5.896043542466379	2.0	3.0	3.0	3.5999999046325684	17.64809748104225	8.596187545220804	32.43489456176758	11.954902648925781	114195.0	4.929411888122559	132.06001434326168	52.53335189819336	5.0082334971069695	63.516438183060735	501.3909606933594	505.16278076171875	43013.0	367.0482482910156	620.178076171875	85.6772689819336	30.16948203742504
sub-obese232_ses-second_task-inst_run-01_bold	0.003517667984189723	0.033437023320158105	0	54.486626360396826	1.1507839904761905	1.0108971580952382	0.5462902433671104	1645.9322509765625	0.7840340660561819	232	91.699604743083	2.462188353343643	2.3201633333333334	2.80031	2.2660917266975966	0.0112918	-0.02058350294828415	0.023113688454031944	253	70	70	40	5.721903567069418	2.0	3.0	3.0	3.5999999046325684	16.992504784213743	8.532286860231693	33.08173370361328	12.007905960083008	114119.0	5.063241481781006	136.80159301757786	54.49115753173828	5.088777806257427	66.5325211050179	507.937255859375	512.49609375	43220.0	367.76818389892577	631.9292877197265	89.56637573242188	30.699227383593097
sub-obese232_ses-third_task-PIT_run-01_bold	0.0036895175438596494	0.0340729822368421	0	46.983071035846116	1.135550040021978	1.0093642297802203	0.5382318460671619	1928.7264404296875	0.7444720750026553	422	92.54385964912281	2.429408673960288	2.284733333333333	2.75794	2.245552688547531	0.0245465	-0.014874337241053581	0.0299379862844944	456	70	70	40	5.9489391153686135	2.0	3.0	3.0	3.6000001430511475	23.29907378950268	8.580234996688041	35.05855178833008	12.936403274536133	114498.0	5.745614051818848	138.36612243652328	59.6567268371582	5.321219143224239	73.63268267850731	588.1217651367188	592.4802856445312	42667.0	435.1583374023437	727.56953125	99.59310913085938	30.561823627911508
sub-obese232_ses-third_task-hedonicreactivity_run-01_bold	0.002986950998185118	0.035115386751361166	0	53.576435096272746	1.1481173963636364	1.0315475382363644	0.5386761935638805	1866.8548583984375	0.9201894052717704	529	96.00725952813067	2.448387747725338	2.3109533333333334	2.7653266666666667	2.2688832431760133	0.0218693	-0.014777980744838715	0.030543504282832146	551	70	70	40	5.9144741286244304	2.0	3.0	3.0	3.6000001430511475	24.098020346901304	9.048986124972771	34.58383560180664	13.014518737792969	114320.0	5.395644187927246	135.12895126342772	58.403053283691406	5.242954207911767	73.46550081823577	583.6610717773438	588.0126953125	42740.0	429.10091400146484	723.5882843017578	99.41810607910156	29.093115434981883
sub-obese232_ses-third_task-pav_run-01_bold	0.004207727272727273	0.03318370533596838	0	55.16634157390097	1.174854450732673	1.0306140598613862	0.5401097448421223	1872.8106689453125	0.8720144062402718	476	94.07114624505928	2.458375525746391	2.3266633333333333	2.797946666666667	2.2505165772391726	0.020093	-0.01732390932738781	0.030569158494472504	506	70	70	40	5.723297463251424	2.0	3.0	3.0	3.6000001430511475	22.883910765088512	9.273588676444321	35.98200225830078	13.110671997070312	114052.0	5.44268798828125	142.9287605285644	62.713748931884766	5.051671353386025	78.93246076268807	593.8486328125	598.5029907226562	43072.0	437.60960388183594	740.8338165283203	104.57189178466797	28.925977942708414
sub-obese232_ses-third_task-inst_run-01_bold	0.005984531249999999	0.048873614453125	0	65.73190077231372	1.1675738772941182	1.0200305716078428	0.5417331812508488	1808.065185546875	1.2574025404233367	240	93.75	2.5100210805897816	2.3448533333333335	2.880926666666667	2.304283241769344	0.0144686	-0.01923360489308834	0.031846463680267334	256	70	70	40	5.846399796575746	2.0	3.0	3.0	3.6000001430511475	21.22883664398541	9.254681035827938	36.36076736450195	13.40234375	114128.0	5.7265625	142.609375	60.57197952270508	5.083872428189455	75.63298309599183	588.4609985351562	594.2265625	43208.0	430.290625	728.5714843750001	101.63856506347656	24.97572758962633
sub-obese233_ses-second_task-PIT_run-01_bold	0.001405720524017467	0.016782199672489083	0	36.99318437536109	1.1892069308315099	1.0002919873960612	0.563111368798959	1393.7059326171875	0.21886428550816098	185	40.39301310043668	2.424515809133312	2.3836033333333333	2.6770300000000002	2.212914094066602	0.0228942	-0.013147017918527126	0.04610123857855797	458	70	70	40	5.497056537324246	2.0	3.0	3.0	3.5999996662139893	12.68439111857593	10.614525335772676	42.334228515625	14.486899375915527	110061.0	6.104803562164307	177.7379913330078	68.56063079833984	3.3808743087834037	93.93810730099932	586.901123046875	589.6615600585938	45659.0	433.59454040527345	747.0268859863281	107.26742553710938	44.89637892274186
sub-obese233_ses-second_task-hedonicreactivity_run-01_bold	0.0011273693693693693	0.016199509117117115	0	36.678413855703944	1.1679835304512638	1.0044335957220225	0.5644670834650858	1342.152099609375	0.28853437615409655	346	62.34234234234234	2.43578617977806	2.3926133333333333	2.6929533333333335	2.2217918726675125	0.0447965	-0.013566101901233196	0.04262600839138031	555	70	70	40	5.432771936384689	2.0	3.0	3.0	3.5999996662139893	13.176445776249722	10.925844286782324	42.70109939575195	14.71351432800293	109938.0	6.118648672103882	178.68352203369133	68.40061950683594	3.3934608040137073	93.70047830772566	584.258544921875	587.2684936523438	45779.0	429.0369415283203	743.3753540039063	108.0962142944336	41.82469417154789
sub-obese233_ses-second_task-pav_run-01_bold	0.0030661782178217824	0.021351113564356435	0	35.13942528156748	1.1259895705753962	1.0000919888095239	0.5639727304704677	1384.025634765625	0.2664900859834502	251	49.7029702970297	2.450887474122034	2.438213333333333	2.755826666666667	2.158622422366102	0.0235389	-0.017559317871928215	0.05762068182229996	505	70	70	40	5.059944390264002	2.0	3.0	3.0	3.5999996662139893	23.166174856126588	10.692351008506074	44.013671875	14.550495147705078	109945.0	6.123168659210206	184.9006011962887	75.3470458984375	4.886821749325814	94.66049582091694	586.679931640625	589.9010009765625	45937.0	409.1342651367188	752.2907348632812	116.58123779296875	36.74958817125298
sub-obese233_ses-second_task-inst_run-01_bold	0.0011864609053497943	0.01306619378600823	0	37.18553119859506	1.1512679155371908	0.9945071951239667	0.5648527819796527	1328.333251953125	0.24312041016165292	118	48.559670781893004	2.4423963646731566	2.408376666666667	2.7064066666666666	2.212405760686137	0.0126304	-0.016830766573548317	0.04160451516509056	243	70	70	40	5.337660423687895	2.0	3.0	3.0	3.5999996662139893	14.07633405550278	11.006642725595059	43.38296127319336	14.86419677734375	109847.0	6.218106746673584	185.57941589355465	70.51531982421875	3.3820817904520153	94.35572261096046	584.010498046875	588.1481323242188	46059.0	422.53826904296875	745.851806640625	110.18717956542969	45.07081578997895
sub-obese234_ses-second_task-PIT_run-01_bold	0.001722390350877193	0.013094058092105265	1	34.95632683870331	1.126278049186813	0.9838992279120876	0.5419826656942147	1642.9537353515625	0.2403945004684292	200	43.85964912280702	2.435373723595417	2.38318	2.67028	2.2526611707862525	0.02878	-0.030597807839512825	0.030224712565541267	456	70	70	40	5.470796716474116	2.0	3.0	3.0	3.5999999046325684	14.099314642767496	10.114858854182488	47.3792724609375	15.109649658203125	116789.0	6.6039474487304695	243.08859252929682	84.14039611816406	5.188087919516377	87.8587957200341	642.0657348632812	644.573486328125	40838.0	470.7541641235352	808.6259887695312	117.81932830810547	42.881753463763744
sub-obese234_ses-second_task-hedonicreactivity_run-01_bold	0.0013789266666666667	0.017469606106666664	0	35.449987387398295	1.1044095919346222	0.9825977756837894	0.5453963894354282	1652.7899169921875	0.32343286464177595	1009	67.26666666666667	2.472849094336097	2.4122166666666667	2.711733333333333	2.2945972830082915	0.0401316	-0.033416830003261566	0.027509702369570732	1500	70	70	40	5.395774131013324	2.0	3.0	3.0	3.5999999046325684	13.442630011874712	10.60554694594923	50.097259521484375	15.267999649047852	116762.0	6.486666679382324	260.45109100341796	88.80597686767578	4.86535054688013	91.3727819657689	649.70947265625	651.7606811523438	40943.0	475.96734008789065	823.4982727050782	120.78947448730469	37.48487213195767
sub-obese234_ses-second_task-pav_run-01_bold	0.0029768514851485147	0.017929139485148515	0	42.25383697626986	1.1497364625595237	1.0083771211309522	0.5429189224779619	1662.611083984375	0.4553274922709502	425	84.15841584158416	2.4550652052178408	2.39459	2.701983333333333	2.268622282320189	0.0164832	-0.032162148505449295	0.029887815937399864	505	70	70	40	5.49434442203342	2.0	3.0	3.0	3.5999999046325684	13.690314375594557	10.387022835084135	48.400142669677734	15.110891342163086	116797.0	6.433663368225098	249.98337402343742	86.76680755615234	4.855878726382672	88.75651027744895	644.7015380859375	646.3881225585938	40809.0	473.7869506835938	814.6780639648437	117.64464569091797	38.46470563998446
