"","ID","trial","item_condition","run","bin","congr","CS","CS_pupil","CS_DW_L","CS_DW_R","CS_DW_congr","CS_DW_cue","ANT_DW_L","ANT_DW_R","ANT_DW_congr","ANT_DW_cue","US_RT","US_ACC","CS_liking"
"12135","sub-80",147,49,3,"bin06","congr","CSpL",-0.02284703,0,0,0,0.721519,0.9850746,0,0.9850746,0,-0.1474639,1,74.72527
"12136","sub-80",148,48,3,"bin06","congr","CSpR",0.3793173,0,0,0,0,0,0,0,0,NA,1,63.18681
"12137","sub-80",149,49,3,"bin06","congr","CSpR",-0.2319759,0,0.5972222,0.5972222,0.337963,0,1,1,0,-0.1268359,1,63.18681
"12138","sub-80",150,52,3,"bin06","incongr","CSmi",-0.09877326,0,0,0,0.8440367,0,1,0.5,0,0.03579409,1,70.32967
"12139","sub-80",151,50,3,"bin06","congr","CSpR",-0.009465631,0,0,0,0.8549618,0,1,1,0,0.03376736,1,63.18681
"12140","sub-80",152,51,3,"bin06","congr","CSpR",-0.09269227,0,0,0,0,0,0.8888889,0.8888889,0.08888889,-0.142823,1,63.18681
"12141","sub-80",153,53,3,"bin06","congr","CSmi",-0.08720319,0,0,0,0.9457014,0,0,0,0.07462687,NA,1,70.32967
"12142","sub-80",154,50,3,"bin06","incongr","CSpL",-0.5850083,0,0,0,0.8316832,1,0,1,0,0.337666,1,74.72527
"12143","sub-80",155,51,3,"bin06","congr","CSpL",0.2033637,0,0,0,0,0.8880597,0,0.8880597,0.1044776,NA,1,74.72527
"12144","sub-80",156,52,3,"bin06","congr","CSpL",-0.4429517,0,0,0,0.8607595,1,0,1,0,-0.03901192,1,74.72527
"12145","sub-80",157,53,3,"bin06","congr","CSpL",0.05273206,0,0,0,0.8819444,1,0,1,0,-0.04307845,1,74.72527
"12146","sub-80",158,54,3,"bin06","congr","CSmi",0.3078753,0,0,0,0.8454545,0,1,0.5,0,NA,1,70.32967
"12147","sub-80",159,52,3,"bin06","incongr","CSpR",-0.2741422,0,0,0,0.8403361,0,1,1,0,0.4308755,1,63.18681
"12148","sub-80",160,53,3,"bin06","congr","CSpR",0.2269598,0,0,0,0,0,0.9037037,0.9037037,0.07407407,0.04800355,1,63.18681
"12149","sub-80",161,54,3,"bin06","congr","CSpL",-0.1624627,0,0,0,0.9099099,1,0,1,0,-0.05694665,1,74.72527
"12150","sub-80",162,54,3,"bin06","congr","CSpR",0.06260802,0,0.1134021,0.1134021,0.7010309,0,0.9854015,0.9854015,0,0.05013441,1,63.18681
"12151","sub-81",1,1,1,"bin01","congr","CSpL",0.1206802,0,0,0,0.03809524,0,0,0,0.2262774,0.1448507,1,74.72527
"12152","sub-81",2,1,1,"bin01","congr","CSpR",0.02294039,0,0.09375,0.09375,0.4479167,0,0,0,0,NA,1,64.83516
"12153","sub-81",3,2,1,"bin01","congr","CSpL",0.06242976,0,0,0,0.7875,0,0,0,0.380597,0.6244395,1,74.72527
"12154","sub-81",4,3,1,"bin01","congr","CSpL",0.0653686,0.2944785,0,0.2944785,0.4294479,0.9393939,0,0.9393939,0,-0.1432136,1,74.72527
"12155","sub-81",5,1,1,"bin01","congr","CSmi",0.1673145,0,0,0,0,0,0.5357143,0.2678571,0,NA,1,50
"12156","sub-81",6,2,1,"bin01","congr","CSpR",-0.2120512,0,0,0,0.8292683,0.5757576,0.1969697,0.1969697,0,-0.003450078,1,64.83516
"12157","sub-81",7,2,1,"bin01","congr","CSmi",0.4337156,0.1261682,0.4018692,0.2640187,0.2570093,0,0.1904762,0.0952381,0,NA,1,50
"12158","sub-81",8,3,1,"bin01","congr","CSmi",0.2524626,0,0,0,0,0.0078125,0,0.00390625,0.09375,NA,1,50
"12159","sub-81",9,3,1,"bin01","congr","CSpR",-0.2953755,0.1204819,0,0,0,0,0.2519685,0.2519685,0.1338583,0.04908398,1,64.83516
"12160","sub-81",10,4,1,"bin01","congr","CSmi",-0.001335115,0,0,0,0,0,0,0,0,NA,1,50
"12161","sub-81",11,4,1,"bin01","congr","CSpL",-0.09299289,0.6703911,0,0.6703911,0.2122905,0.9465649,0,0.9465649,0,NA,1,74.72527
"12162","sub-81",12,5,1,"bin01","congr","CSpL",-0.533054,0,0,0,0.8846154,0.8854962,0,0.8854962,0,0.07000109,1,74.72527
"12163","sub-81",13,6,1,"bin01","congr","CSpL",0.06142097,0,0,0,0.3924051,0,0,0,0.04651163,0.3474439,1,74.72527
"12164","sub-81",14,4,1,"bin01","congr","CSpR",-0.09487903,0,0,0,0.7697842,0,0.2424242,0.2424242,0,0.08612995,1,64.83516
"12165","sub-81",15,5,1,"bin01","congr","CSpR",0.2282771,0,0,0,0,0,0.7591241,0.7591241,0,0.1213382,1,64.83516
"12166","sub-81",16,7,1,"bin01","congr","CSpL",-0.01251917,0.2474227,0,0.2474227,0.5360825,1,0,1,0,-0.2412507,0,74.72527
"12167","sub-81",17,6,1,"bin01","congr","CSpR",-0.3817078,0,0,0,0.7922078,0,0.9236641,0.9236641,0,-0.04831882,1,64.83516
"12168","sub-81",18,5,1,"bin01","incongr","CSmi",0.3524631,0,0,0,0.7446809,0.02307692,0,0.01153846,0.1230769,0.2930377,1,50
"12169","sub-81",19,7,1,"bin01","congr","CSpR",-0.3017007,0.7058824,0,0,0,0,0.5923077,0.5923077,0.05384615,0.03901901,1,64.83516
"12170","sub-81",20,8,1,"bin01","congr","CSpR",-0.1839775,0,0,0,0.5178571,0,0,0,0.1167883,NA,1,64.83516
"12171","sub-81",21,6,1,"bin01","congr","CSmi",-0.0712151,0.5,0,0.25,0.3397436,0.9708029,0,0.4854015,0,NA,1,50
"12172","sub-81",22,7,1,"bin01","congr","CSmi",-0.01235743,0,0,0,0.3979592,0.2519084,0,0.1259542,0,NA,1,50
"12173","sub-81",23,8,1,"bin01","congr","CSpL",-0.0009239933,0.5227273,0,0.5227273,0.125,0.9022556,0,0.9022556,0,-0.1704216,1,74.72527
"12174","sub-81",24,8,1,"bin01","incongr","CSmi",-0.1583859,0.525641,0,0.2628205,0.3333333,0.2313433,0,0.1156716,0,0.3819025,1,50
"12175","sub-81",25,9,1,"bin01","congr","CSpL",-0.05002925,0.3762376,0,0.3762376,0.4158416,0.5588235,0,0.5588235,0,-0.2662136,1,74.72527
"12176","sub-81",26,9,1,"bin01","incongr","CSpR",-0.173997,0,0,0,0.7912088,0,0,0,0.3106061,0.1579769,1,64.83516
"12177","sub-81",27,10,1,"bin02","congr","CSpL",0.0936395,0.3941606,0,0.3941606,0.1094891,0.9236641,0,0.9236641,0,-0.3551846,1,74.72527
"12178","sub-81",28,9,1,"bin01","congr","CSmi",0.4481904,0.1909091,0,0.09545455,0,0.7903226,0,0.3951613,0,NA,1,50
"12179","sub-81",29,10,1,"bin02","congr","CSmi",0.1163152,0,0,0,0,0.5114504,0,0.2557252,0.1068702,NA,1,50
"12180","sub-81",30,11,1,"bin02","congr","CSmi",0.2569852,0,0,0,0.2347418,0,0,0,0,NA,1,50
"12181","sub-81",31,10,1,"bin02","congr","CSpR",0.4825056,0,0,0,0.3515982,0,0,0,0,0.1021196,1,64.83516
"12182","sub-81",32,12,1,"bin02","congr","CSmi",0.04940305,0,0,0,0,0,0,0,0,NA,1,50
"12183","sub-81",33,11,1,"bin02","incongr","CSpR",-0.421069,0,0,0,0,0.9626866,0,0,0,0.007596194,1,64.83516
"12184","sub-81",34,12,1,"bin02","congr","CSpR",-0.06494901,0.5031447,0,0,0.3584906,0.9703704,0,0,0,0.3329509,1,64.83516
"12185","sub-81",35,13,1,"bin02","congr","CSmi",0.0942805,0,0,0,0.2945736,0,0,0,0.03225806,NA,1,50
"12186","sub-81",36,11,1,"bin02","incongr","CSpL",0.2401658,0.6040268,0,0.6040268,0.2885906,0.9777778,0,0.9777778,0,0.1282795,1,74.72527
"12187","sub-81",37,14,1,"bin02","incongr","CSmi",0.1933445,0,0,0,0,0,0,0,0,0.2689686,1,50
"12188","sub-81",38,12,1,"bin02","congr","CSpL",-0.2143117,0.3352941,0,0.3352941,0.5647059,0.8721805,0,0.8721805,0,-0.02712914,1,74.72527
"12189","sub-81",39,13,1,"bin02","congr","CSpR",-0.07697098,0,0,0,0,0,0,0,0.04545455,-0.1194553,1,64.83516
"12190","sub-81",40,13,1,"bin02","congr","CSpL",-0.2753772,0.2772277,0,0.2772277,0.4257426,0.8064516,0,0.8064516,0,-0.2515229,1,74.72527
"12191","sub-81",41,14,1,"bin02","congr","CSpL",0.006777628,0.248227,0,0.248227,0.6099291,0.9705882,0,0.9705882,0,0.07954042,1,74.72527
"12192","sub-81",42,15,1,"bin02","incongr","CSpL",0.04486744,0,0,0,0.8813559,0,0.3834586,0,0,-0.2574408,1,74.72527
"12193","sub-81",43,14,1,"bin02","congr","CSpR",-0.003993019,0,0,0,0.4671053,0,0,0,0.05970149,-0.2705986,1,64.83516
"12194","sub-81",44,15,1,"bin02","congr","CSpR",-0.2570401,0,0,0,0.7659574,0,0,0,0,-0.130643,1,64.83516
"12195","sub-81",45,16,1,"bin02","congr","CSpR",0.2116436,0,0,0,0.8474576,0,0,0,0,-0.1989656,1,64.83516
"12196","sub-81",46,17,1,"bin02","congr","CSpR",-0.333215,0,0,0,0.2476636,0,0,0,0,-0.196472,1,64.83516
"12197","sub-81",47,16,1,"bin02","congr","CSpL",-0.3423986,0.5774648,0,0.5774648,0.2394366,0.7426471,0,0.7426471,0,-0.1801443,0,74.72527
"12198","sub-81",48,15,1,"bin02","congr","CSmi",-0.1402486,0.1677852,0.1812081,0.1744966,0.2818792,0.7364341,0,0.3682171,0,NA,1,50
"12199","sub-81",49,18,1,"bin02","congr","CSpR",-0.3207726,0,0,0,0.2022472,0,0,0,0,-0.1110995,1,64.83516
"12200","sub-81",50,17,1,"bin02","congr","CSpL",-0.2770885,0,0,0,0.4903846,0.7462687,0,0.7462687,0,NA,1,74.72527
"12201","sub-81",51,18,1,"bin02","congr","CSpL",0.01513017,0,0,0,0.7959184,0.9328358,0,0.9328358,0,0.2991774,1,74.72527
"12202","sub-81",52,16,1,"bin02","incongr","CSmi",0.3089992,0.04109589,0,0.02054795,0.3356164,0.03174603,0,0.01587302,0.1349206,0.09504305,1,50
"12203","sub-81",53,17,1,"bin02","congr","CSmi",0.2172046,0,0,0,0.4016393,0,0,0,0,NA,1,50
"12204","sub-81",54,18,1,"bin02","congr","CSmi",0.08422681,0,0,0,0.5877193,0,0.03787879,0.01893939,0,NA,1,50
"12205","sub-81",55,19,2,"bin03","congr","CSmi",0.6924938,0,0,0,0,0,0.6818182,0.3409091,0,NA,1,43.95604
"12206","sub-81",56,19,2,"bin03","congr","CSpL",0.09971277,0.5555556,0,0.5555556,0.2735043,0.9285714,0,0.9285714,0,-0.3345963,1,70.87912
"12207","sub-81",57,20,2,"bin03","congr","CSpL",0.1247898,0,0,0,0,0.8984375,0,0.8984375,0,-0.05910543,1,70.87912
"12208","sub-81",58,20,2,"bin03","congr","CSmi",0.3188807,0,0,0,0,0.124031,0.1937984,0.1589147,0.5891473,NA,1,43.95604
"12209","sub-81",59,19,2,"bin03","congr","CSpR",-0.1253216,0,0.4313725,0.4313725,0.4019608,0,0.4651163,0.4651163,0,-0.2328917,1,60.98901
"12210","sub-81",60,21,2,"bin03","congr","CSpL",-0.2651762,0.2098765,0,0.2098765,0,0.9291339,0,0.9291339,0,NA,1,70.87912
"12211","sub-81",61,22,2,"bin03","congr","CSpL",-0.2224336,0,0,0,0.4,0.9186992,0,0.9186992,0,-0.1412154,1,70.87912
"12212","sub-81",62,23,2,"bin03","congr","CSpL",0.2274052,0.7641509,0,0.7641509,0.1462264,0.9701493,0,0.9701493,0,-0.1701002,1,70.87912
"12213","sub-81",63,24,2,"bin03","congr","CSpL",-0.2587731,0,0,0,0.7317073,0.9465649,0,0.9465649,0,-0.4686818,1,70.87912
"12214","sub-81",64,25,2,"bin03","congr","CSpL",0.01142125,0,0,0,0,0,0,0,0.3484848,0.1536698,1,70.87912
"12215","sub-81",65,26,2,"bin03","congr","CSpL",-0.03172066,0,0,0,0.7894737,0.9393939,0,0.9393939,0,-0.2379888,1,70.87912
"12216","sub-81",66,20,2,"bin03","congr","CSpR",-0.3498539,0,0,0,0.460177,0,0.9703704,0.9703704,0,-0.2249086,1,60.98901
"12217","sub-81",67,21,2,"bin03","congr","CSmi",0.06997553,0,0,0,0.07368421,0.4516129,0.2983871,0.375,0,NA,1,43.95604
"12218","sub-81",68,27,2,"bin03","incongr","CSpL",-0.08880274,0,0,0,0.725,0.9850746,0,0.9850746,0,0.4197241,1,70.87912
"12219","sub-81",69,21,2,"bin03","congr","CSpR",-0.4997768,0,0,0,0,0.9307692,0,0,0,0.2259353,1,60.98901
"12220","sub-81",70,28,2,"bin04","incongr","CSpL",0.3222491,0.04237288,0,0.04237288,0,0.8854962,0,0.8854962,0,0.5058355,1,70.87912
"12221","sub-81",71,22,2,"bin03","congr","CSmi",0.134391,0,0.09493671,0.04746835,0,0.4112903,0.5403226,0.4758065,0,NA,1,43.95604
"12222","sub-81",72,23,2,"bin03","congr","CSmi",0.2952749,0,0,0,0.4050633,0.08461538,0,0.04230769,0.2076923,NA,1,43.95604
"12223","sub-81",73,22,2,"bin03","congr","CSpR",-0.1198546,0,0.3815789,0.3815789,0.4078947,0,0.962963,0.962963,0,-0.2741926,1,60.98901
"12224","sub-81",74,23,2,"bin03","congr","CSpR",-0.01786061,0,0,0,0,0,0.9626866,0.9626866,0,-0.2132196,1,60.98901
"12225","sub-81",75,24,2,"bin03","congr","CSmi",0.01246251,0,0.25,0.125,0.5961538,0,0,0,0,NA,1,43.95604
"12226","sub-81",76,24,2,"bin03","congr","CSpR",0.2398185,0,0,0,0,0,0.6984127,0.6984127,0,-0.2694256,1,60.98901
"12227","sub-81",77,25,2,"bin03","congr","CSmi",0.3894479,0,0,0,0.1804511,0,0,0,0,NA,1,43.95604
"12228","sub-81",78,26,2,"bin03","incongr","CSmi",-0.07415834,0,0,0,0.3691275,0,0,0,0,0.4554429,1,43.95604
"12229","sub-81",79,29,2,"bin04","congr","CSpL",-0.2218725,0,0,0,0.8387097,0.7734375,0,0.7734375,0,-0.2814979,1,70.87912
"12230","sub-81",80,25,2,"bin03","incongr","CSpR",0.0747369,0,0.4615385,0.4615385,0.3956044,0,0.9545455,0.9545455,0,0.3379613,1,60.98901
"12231","sub-81",81,26,2,"bin03","congr","CSpR",0.0409451,0.7393365,0,0,0.02843602,0.9047619,0,0,0,NA,1,60.98901
"12232","sub-81",82,27,2,"bin03","congr","CSmi",-0.006126369,0,0,0,0.4210526,0,0.9007634,0.4503817,0,NA,1,43.95604
"12233","sub-81",83,28,2,"bin04","incongr","CSmi",-0.2563762,0,0.1151079,0.05755396,0,0.0530303,0.6742424,0.3636364,0,0.0633866,1,43.95604
"12234","sub-81",84,29,2,"bin04","incongr","CSmi",0.2423131,0,0,0,0.4117647,0,0.6230769,0.3115385,0,0.3670232,1,43.95604
"12235","sub-81",85,27,2,"bin03","congr","CSpR",-0.4559804,0,0,0,0,0,0.9236641,0.9236641,0,-0.2828114,1,60.98901
"12236","sub-81",86,30,2,"bin04","congr","CSpL",-0.2680423,0,0,0,0.1111111,0,0.9393939,0,0,0.1871486,1,70.87912
"12237","sub-81",87,28,2,"bin04","congr","CSpR",0.5814467,0,0,0,0,0,0.9469697,0.9469697,0,-0.2849861,1,60.98901
"12238","sub-81",88,29,2,"bin04","congr","CSpR",-0.6606286,0,0,0,0,0,0.07518797,0.07518797,0,-0.1501448,1,60.98901
"12239","sub-81",89,31,2,"bin04","congr","CSpL",-0.07657266,0.4328358,0,0.4328358,0,0.9847328,0,0.9847328,0,-0.1336301,1,70.87912
"12240","sub-81",90,30,2,"bin04","congr","CSmi",0.1372622,0,0,0,0.3368421,0,0,0,0,NA,1,43.95604
"12241","sub-81",91,31,2,"bin04","congr","CSmi",0.04276517,0,0,0,0.4939759,0,0,0,0,NA,1,43.95604
"12242","sub-81",92,32,2,"bin04","congr","CSmi",-0.1321752,0,0,0,0,0,0,0,0.0390625,NA,1,43.95604
"12243","sub-81",93,30,2,"bin04","congr","CSpR",-0.1010389,0,0,0,0.375,0,0,0,0,NA,1,60.98901
"12244","sub-81",94,31,2,"bin04","congr","CSpR",-0.04829504,0,0.3170732,0.3170732,0.5121951,0,0.5074627,0.5074627,0,-0.001705591,1,60.98901
"12245","sub-81",95,33,2,"bin04","congr","CSmi",0.05747491,0,0.07926829,0.03963415,0.2926829,0,0,0,0,NA,1,43.95604
"12246","sub-81",96,32,2,"bin04","congr","CSpL",0.150672,0,0,0,0.8529412,0.8034188,0,0.8034188,0,-0.2458407,1,70.87912
"12247","sub-81",97,33,2,"bin04","congr","CSpL",0.04217237,0.3509615,0,0.3509615,0,0.9927007,0,0.9927007,0,-0.1887226,1,70.87912
"12248","sub-81",98,34,2,"bin04","congr","CSpL",-0.185059,0,0,0,0,0.3538462,0,0.3538462,0,NA,1,70.87912
"12249","sub-81",99,34,2,"bin04","congr","CSmi",-0.1133909,0,0,0,0.4473684,0.2459016,0,0.1229508,0,NA,1,43.95604
"12250","sub-81",100,32,2,"bin04","congr","CSpR",-0.05891473,0,0,0,0,0,0,0,0,-0.1060649,1,60.98901
"12251","sub-81",101,33,2,"bin04","incongr","CSpR",0.3790418,0,0,0,0,0,0.4814815,0.4814815,0,0.5153212,1,60.98901
"12252","sub-81",102,35,2,"bin04","incongr","CSmi",0.03385197,0.1666667,0,0.08333333,0,0.3828125,0.171875,0.2773438,0,0.4307061,1,43.95604
"12253","sub-81",103,35,2,"bin04","congr","CSpL",0.2890718,0.5585586,0,0.5585586,0,0.3409091,0,0.3409091,0,-0.206338,1,70.87912
"12254","sub-81",104,34,2,"bin04","congr","CSpR",-0.2297197,0,0,0,0.1052632,0,0.2180451,0.2180451,0,-0.05174081,1,60.98901
"12255","sub-81",105,35,2,"bin04","congr","CSpR",0.2223551,0,0,0,0,0,0.4166667,0.4166667,0,-0.2073164,1,60.98901
"12256","sub-81",106,36,2,"bin04","congr","CSpR",0.9465771,0.4796748,0,0,0,0.5737705,0,0,0,0.300832,1,60.98901
"12257","sub-81",107,36,2,"bin04","congr","CSmi",-0.2467058,0,0,0,0,0.02325581,0,0.01162791,0,NA,1,43.95604
"12258","sub-81",108,36,2,"bin04","congr","CSpL",0.2617708,0,0,0,0,0.5,0,0.5,0,-0.2355806,1,70.87912
"12259","sub-81",109,37,3,"bin05","congr","CSpL",0.4577448,0,0,0,0.6212121,0.8503937,0,0.8503937,0,-0.08027346,1,73.07692
"12260","sub-81",110,38,3,"bin05","congr","CSpL",-0.2276763,0,0,0,0,0.6124031,0,0.6124031,0,-0.0657573,1,73.07692
"12261","sub-81",111,37,3,"bin05","congr","CSpR",-0.3860876,0,0.2421875,0.2421875,0,0,0.9562044,0.9562044,0,-0.1158237,1,68.13187
"12262","sub-81",112,39,3,"bin05","congr","CSpL",-0.1428563,0,0,0,0,0.6015038,0,0.6015038,0,-0.1837793,1,73.07692
"12263","sub-81",113,40,3,"bin05","incongr","CSpL",-0.06495905,0.4270833,0,0.4270833,0.07291667,0.9705882,0,0.9705882,0,0.2807577,1,73.07692
"12264","sub-81",114,38,3,"bin05","congr","CSpR",-0.2574581,0,0.4285714,0.4285714,0,0,0,0,0,-0.2012242,1,68.13187
"12265","sub-81",115,37,3,"bin05","congr","CSmi",0.3110802,0,0,0,0.225,0.1428571,0,0.07142857,0,NA,1,44.50549
"12266","sub-81",116,39,3,"bin05","congr","CSpR",-0.1246048,0,0,0,0.02061856,0,0.1603053,0.1603053,0,-0.1105922,1,68.13187
"12267","sub-81",117,38,3,"bin05","congr","CSmi",-0.0836313,0,0,0,0.1448598,0,0,0,0,NA,1,44.50549
"12268","sub-81",118,39,3,"bin05","incongr","CSmi",0.2129392,0,0,0,0,0,0,0,0,0.133964,1,44.50549
"12269","sub-81",119,41,3,"bin05","congr","CSpL",0.1677235,0,0,0,0,0.9703704,0,0.9703704,0,-0.2332393,1,73.07692
"12270","sub-81",120,42,3,"bin05","congr","CSpL",-0.2265391,0,0,0,0.6153846,0.375,0,0.375,0,-0.1859553,1,73.07692
"12271","sub-81",121,40,3,"bin05","congr","CSpR",0.09586213,0,0,0,0,0,0,0,0,-0.2595822,1,68.13187
"12272","sub-81",122,40,3,"bin05","incongr","CSmi",0.2015647,0,0,0,0.3333333,0,0,0,0,0.4001822,1,44.50549
"12273","sub-81",123,41,3,"bin05","congr","CSpR",-0.02930959,0,0,0,0,0,0,0,0,-0.05236353,1,68.13187
"12274","sub-81",124,41,3,"bin05","congr","CSmi",0.05463048,0,0,0,0,0,0,0,0,NA,1,44.50549
"12275","sub-81",125,43,3,"bin05","congr","CSpL",-0.1158105,0,0,0,0,0,0,0,0,-0.2890435,1,73.07692
"12276","sub-81",126,44,3,"bin05","congr","CSpL",0.2219628,0,0,0,0,0,0,0,0,-0.1780924,1,73.07692
"12277","sub-81",127,42,3,"bin05","congr","CSmi",0.1867055,0,0,0,0,0,0,0,0,NA,1,44.50549
"12278","sub-81",128,43,3,"bin05","congr","CSmi",0.306104,0,0,0,0,0,0,0,0,NA,1,44.50549
"12279","sub-81",129,45,3,"bin05","congr","CSpL",-0.1347729,0.673913,0,0.673913,0,0.9850746,0,0.9850746,0,-0.2494163,1,73.07692
"12280","sub-81",130,46,3,"bin06","incongr","CSpL",0.1163252,0,0,0,0.03816794,0.9850746,0,0.9850746,0,0.466738,1,73.07692
"12281","sub-81",131,42,3,"bin05","incongr","CSpR",-0.487357,0,0,0,0,0,0.03787879,0.03787879,0,0.4694945,1,68.13187
"12282","sub-81",132,47,3,"bin06","congr","CSpL",-0.0009149306,0.620155,0,0.620155,0,0,0,0,0,-0.04419958,1,73.07692
"12283","sub-81",133,44,3,"bin05","incongr","CSmi",0.2099799,0,0,0,0,0,0,0,0,0.5270875,1,44.50549
"12284","sub-81",134,48,3,"bin06","congr","CSpL",-0.2552941,0.6575342,0,0.6575342,0,0,0,0,0,NA,1,73.07692
"12285","sub-81",135,45,3,"bin05","congr","CSmi",-0.02374667,0,0,0,0,0,0,0,0,NA,1,44.50549
"12286","sub-81",136,43,3,"bin05","congr","CSpR",0.03623087,0,0,0,0,0,0,0,0,-0.1570943,1,68.13187
"12287","sub-81",137,44,3,"bin05","congr","CSpR",-0.3980001,0,0,0,0,0,0,0,0,NA,1,68.13187
"12288","sub-81",138,49,3,"bin06","congr","CSpL",0.04209402,0,0,0,0,0,0,0,0,-0.205998,1,73.07692
"12289","sub-81",139,46,3,"bin06","congr","CSmi",0.1339486,NA,NA,NA,NA,0,0,0,0,NA,1,44.50549
"12290","sub-81",140,47,3,"bin06","congr","CSmi",-0.08137027,0,0,0,0.9315789,0,0,0,0,NA,1,44.50549
"12291","sub-81",141,48,3,"bin06","congr","CSmi",-0.1923573,0,0,0,0.859375,0,0,0,0,NA,1,44.50549
"12292","sub-81",142,50,3,"bin06","congr","CSpL",0.0704382,0.08333333,0,0.08333333,0,0,0,0,0,0.3232481,1,73.07692
"12293","sub-81",143,49,3,"bin06","congr","CSmi",-0.0363968,0,0,0,0,0,0,0,0,NA,1,44.50549
"12294","sub-81",144,51,3,"bin06","congr","CSpL",-0.1757162,0,0,0,0,0.5955882,0,0.5955882,0,-0.2735908,1,73.07692
"12295","sub-81",145,45,3,"bin05","congr","CSpR",0.05370946,0,0,0,0,0,0,0,0,NA,1,68.13187
"12296","sub-81",146,46,3,"bin06","congr","CSpR",-0.1513059,0,0,0,0,0,0,0,0,-0.1322136,1,68.13187
"12297","sub-81",147,47,3,"bin06","congr","CSpR",0.1141433,0,0,0,0,0,0,0,0,-0.217876,1,68.13187
"12298","sub-81",148,48,3,"bin06","congr","CSpR",-0.319683,0,0,0,0,0,0,0,0,0.03539714,1,68.13187
"12299","sub-81",149,50,3,"bin06","incongr","CSmi",-0.2292382,0,0,0,0,0,0,0,0,0.4294346,1,44.50549
"12300","sub-81",150,52,3,"bin06","congr","CSpL",-0.3187824,0,0,0,0,0,0,0,0,NA,1,73.07692
"12301","sub-81",151,51,3,"bin06","congr","CSmi",-0.09579007,0,0,0,0,0,0,0,0,NA,1,44.50549
"12302","sub-81",152,52,3,"bin06","congr","CSmi",0.3258727,0,0,0,0,0,0,0,0,NA,1,44.50549
"12303","sub-81",153,53,3,"bin06","congr","CSmi",-0.0558555,0,0,0,0,0,0,0,0,NA,1,44.50549
"12304","sub-81",154,53,3,"bin06","congr","CSpL",0.7260361,0,0,0,0,0,0,0,0,-0.01178082,1,73.07692
"12305","sub-81",155,49,3,"bin06","congr","CSpR",-0.2452331,0,0,0,0,0,0,0,0,-0.07277389,1,68.13187
"12306","sub-81",156,50,3,"bin06","congr","CSpR",0.05578833,0,0,0,0,0,0,0,0,0.346158,1,68.13187
"12307","sub-81",157,54,3,"bin06","congr","CSpL",0.8647822,0,0,0,0,0,0,0,0,0.2047527,1,73.07692
"12308","sub-81",158,51,3,"bin06","congr","CSpR",-0.3225732,0,0,0,0,0,0,0,0,-0.1945983,1,68.13187
"12309","sub-81",159,52,3,"bin06","incongr","CSpR",-0.2142362,0,0,0,0,0,0,0,0,0.396095,1,68.13187
"12310","sub-81",160,54,3,"bin06","congr","CSmi",0.3366637,0,0,0,0,0,0,0,0,NA,1,44.50549
"12311","sub-81",161,53,3,"bin06","congr","CSpR",-0.2729186,0,0,0,0,0,0,0,0,-0.1187303,1,68.13187
"12312","sub-81",162,54,3,"bin06","congr","CSpR",-0.2848204,0,0,0,0,0,0,0,0,0.003033114,1,68.13187
"12313","sub-82",1,1,1,"bin01","congr","CSmi",0.1628982,0,0,0,0,0,0.06716418,0.03358209,0.1567164,NA,1,62.08791
"12314","sub-82",2,1,1,"bin01","congr","CSpR",0.0781431,0,0,0,0.04651163,0,0.5909091,0.5909091,0.06818182,0.2157693,1,50
"12315","sub-82",3,2,1,"bin01","congr","CSmi",0.2270674,0,0,0,0.335443,0,0.08333333,0.04166667,0,NA,1,62.08791
"12316","sub-82",4,3,1,"bin01","congr","CSmi",-0.1189323,0,0,0,0.1269841,0,0,0,0.1550388,NA,1,62.08791
"12317","sub-82",5,1,1,"bin01","congr","CSpL",-0.2040249,0,0,0,0.9124088,0,0,0,0.6470588,0.3033726,1,50
"12318","sub-82",6,2,1,"bin01","congr","CSpR",0.03601463,0,0,0,0,0,0.2954545,0.2954545,0,-0.2958103,1,50
"12319","sub-82",7,4,1,"bin01","congr","CSmi",-0.07724781,0,0,0,0.1448598,0,0,0,0,NA,1,62.08791
"12320","sub-82",8,5,1,"bin01","congr","CSmi",-0.16078,0,0,0,0,0,0,0,0,NA,1,62.08791
"12321","sub-82",9,6,1,"bin01","incongr","CSmi",-0.09937815,0,0,0,0.245283,0,0,0,0.1221374,0.4940769,1,62.08791
"12322","sub-82",10,3,1,"bin01","congr","CSpR",-0.1303843,0,0,0,0.3557692,0,0.6567164,0.6567164,0,-0.2709597,1,50
"12323","sub-82",11,2,1,"bin01","congr","CSpL",-0.138629,0.39375,0,0.39375,0.0125,0.9302326,0,0.9302326,0.05426357,-0.3850963,1,50
"12324","sub-82",12,4,1,"bin01","congr","CSpR",0.1145235,0,0.1456954,0.1456954,0.01324503,0,0.4117647,0.4117647,0,-0.3471506,1,50
"12325","sub-82",13,7,1,"bin01","congr","CSmi",-0.1762838,0,0,0,0.1209677,0.8320611,0,0.4160305,0,NA,1,62.08791
"12326","sub-82",14,5,1,"bin01","congr","CSpR",0.07439312,0,0.5344828,0.5344828,0.3103448,0,0.6456693,0.6456693,0.07874016,-0.155425,1,50
"12327","sub-82",15,3,1,"bin01","congr","CSpL",0.1708623,0,0,0,0,0.9772727,0,0.9772727,0,-0.206169,1,50
"12328","sub-82",16,6,1,"bin01","congr","CSpR",0.06277028,0,0.771028,0.771028,0,0,0.4469697,0.4469697,0,-0.2209747,1,50
