ID   trial   item_condition   run   bin   congr   CS   CS_pupil   CS_DW_L   CS_DW_R   CS_DW_congr   CS_DW_cue   ANT_DW_L   ANT_DW_R   ANT_DW_congr   ANT_DW_cue   US_RT   US_ACC   CS_liking
sub-92   50   17   01   bin02    congr   CSpL  1.404580e-01   0   0   0   7.142857e-01   0   0   0   2.205882e-01   -3.875158e-02   1   3.736264e+01
sub-92   51   16   01   bin02    incongr   CSmi  1.971274e-01   0   0   0   2.096774e-01   0   0   0   2.205882e-01   -8.246325e-02   1   5.549451e+01
sub-92   52   18   01   bin02    congr   CSpL  7.469901e-02   0   0   0   2.800000e-01   0   0   0   2.794118e-01   -9.348561e-02   1   3.736264e+01
sub-92   53   17   01   bin02    congr   CSmi  1.047500e-02   0   0   0   2.666667e-01   1.278195e-01   0   6.390977e-02   3.984962e-01   NaN   1   5.549451e+01
sub-92   54   18   01   bin02    congr   CSmi  4.183282e-02   0   0   0   0   0   0   0   4.263566e-01   NaN   1   5.549451e+01
sub-92   55   19   02   bin03    congr   CSpR  1.325642e-01   0   0   0   0   0   0   0   9.710145e-01   8.447106e-02   1   5.604396e+01
sub-92   56   19   02   bin03    incongr   CSmi  -1.744062e-01   0   0   0   0   0   0   0   7.608696e-01   2.399615e-01   1   5.604396e+01
sub-92   57   20   02   bin03    incongr   CSpR  1.153400e-01   0   0   0   0   0   0   0   2.132353e-01   -2.086007e-02   1   5.604396e+01
sub-92   58   21   02   bin03    congr   CSpR  -2.430290e-02   0   0   0   0   0   0   0   9.699248e-01   1.077334e-01   1   5.604396e+01
sub-92   59   19   02   bin03    congr   CSpL  4.881561e-02   0   0   0   0   0   0   0   1   2.431516e-02   1   3.681319e+01
sub-92   60   22   02   bin03    congr   CSpR  -1.789292e-01   0   0   0   7.017544e-01   0   0   0   1.751825e-01   NaN   1   5.604396e+01
sub-92   61   20   02   bin03    congr   CSpL  3.290881e-02   0   0   0   0   0   0   0   9.259259e-01   -1.635714e-01   1   3.681319e+01
sub-92   62   20   02   bin03    congr   CSmi  2.119548e-02   0   0   0   9.327354e-01   0   0   0   8.014706e-01   NaN   1   5.604396e+01
sub-92   63   21   02   bin03    incongr   CSmi  -1.182628e-01   0   0   0   0   0   0   0   1.250000e-01   1.821236e-01   1   5.604396e+01
sub-92   64   21   02   bin03    congr   CSpL  -4.213374e-02   0   0   0   8.532110e-01   0   0   0   6.764706e-01   -8.622757e-02   1   3.681319e+01
sub-92   65   23   02   bin03    congr   CSpR  9.787361e-02   0   0   0   9.230769e-01   0   0   0   9.558824e-02   -1.212626e-01   1   5.604396e+01
sub-92   66   24   02   bin03    congr   CSpR  -1.501698e-01   0   0   0   0   0   0   0   7.388060e-01   -4.524651e-01   1   5.604396e+01
sub-92   67   22   02   bin03    congr   CSmi  8.254862e-02   0   0   0   8.405797e-01   0   0   0   0   NaN   1   5.604396e+01
sub-92   68   25   02   bin03    congr   CSpR  5.506128e-02   0   0   0   7.311828e-01   0   0   0   9.485294e-01   -1.911845e-01   1   5.604396e+01
sub-92   69   22   02   bin03    incongr   CSpL  5.646272e-02   0   0   0   0   0   0   0   9.411765e-01   -2.185631e-01   1   3.681319e+01
sub-92   70   23   02   bin03    congr   CSmi  -8.354125e-02   0   0   0   0   0   0   0   0   NaN   1   5.604396e+01
sub-92   71   23   02   bin03    congr   CSpL  1.252871e-01   0   0   0   8.852459e-01   0   0   0   0   -2.586002e-01   1   3.681319e+01
sub-92   72   24   02   bin03    congr   CSmi  -8.883243e-02   0   0   0   0   0   0   0   0   NaN   1   5.604396e+01
sub-92   73   25   02   bin03    congr   CSmi  -4.726869e-02   0   0   0   6.610169e-01   1.007752e-01   0   5.038760e-02   4.883721e-01   NaN   1   5.604396e+01
sub-92   74   24   02   bin03    congr   CSpL  4.395407e-02   0   0   0   0   0   0   0   0   -3.164891e-01   1   3.681319e+01
sub-92   75   26   02   bin03    incongr   CSmi  6.940837e-02   0   0   0   0   0   0   0   0   -3.885902e-02   1   5.604396e+01
sub-92   76   25   02   bin03    congr   CSpL  2.709741e-01   0   0   0   0   0   0   0   0   -2.503615e-01   1   3.681319e+01
sub-92   77   27   02   bin03    congr   CSmi  1.330111e-01   0   0   0   0   0   0   0   3.805970e-01   NaN   1   5.604396e+01
sub-92   78   26   02   bin03    congr   CSpL  1.500224e-01   0   0   0   0   0   0   0   1.470588e-01   NaN   1   3.681319e+01
sub-92   79   28   02   bin04    congr   CSmi  -2.397558e-01   0   0   0   0   0   2.153846e-01   1.076923e-01   7.076923e-01   NaN   1   5.604396e+01
sub-92   80   26   02   bin03    congr   CSpR  2.128780e-02   0   0   0   1.121495e-01   0   0   0   3.503650e-01   -3.083790e-01   1   5.604396e+01
sub-92   81   27   02   bin03    congr   CSpR  -5.948290e-02   0   0   0   5.588235e-01   0   0   0   3.138686e-01   -7.303985e-01   1   5.604396e+01
sub-92   82   29   02   bin04    congr   CSmi  -9.763982e-02   0   0   0   4.927536e-01   2.424242e-01   0   1.212121e-01   5.227273e-01   NaN   1   5.604396e+01
sub-92   83   28   02   bin04    congr   CSpR  1.754687e-01   0   0   0   3.200000e-01   0   0   0   1   -7.152262e-01   1   5.604396e+01
sub-92   84   29   02   bin04    congr   CSpR  1.057960e-01   0   0   0   3.783784e-01   0   0   0   0   -6.175524e-01   1   5.604396e+01
sub-92   85   27   02   bin03    congr   CSpL  2.689234e-01   0   0   0   9.105263e-01   0   0   0   1.851852e-01   2.345508e-01   1   3.681319e+01
sub-92   86   30   02   bin04    congr   CSmi  -1.335995e-01   0   0   0   0   0   0   0   2.462687e-01   NaN   1   5.604396e+01
sub-92   87   31   02   bin04    congr   CSmi  1.387267e-01   0   0   0   0   0   0   0   3.511450e-01   NaN   1   5.604396e+01
sub-92   88   30   02   bin04    congr   CSpR  -1.356615e-01   0   0   0   7.391304e-01   0   0   0   3.629630e-01   -2.164712e-01   1   5.604396e+01
sub-92   89   32   02   bin04    congr   CSmi  8.869850e-02   0   0   0   7.844311e-01   0   0   0   8.897059e-01   NaN   1   5.604396e+01
sub-92   90   28   02   bin04    congr   CSpL  -2.922987e-02   0   0   0   0   0   0   0   0   -5.267870e-01   1   3.681319e+01
sub-92   91   31   02   bin04    congr   CSpR  -8.498543e-02   0   0   0   4.761905e-01   0   0   0   2.518519e-01   1.020157e-01   1   5.604396e+01
sub-92   92   29   02   bin04    congr   CSpL  1.644816e-01   0   0   0   0   0   0   0   1.470588e-01   -2.263237e-01   1   3.681319e+01
sub-92   93   32   02   bin04    incongr   CSpR  -7.644724e-02   0   0   0   0   0   0   0   0   -9.260802e-02   1   5.604396e+01
sub-92   94   33   02   bin04    incongr   CSmi  -1.418977e-02   0   0   0   0   0   0   0   1.044776e-01   3.884993e-01   1   5.604396e+01
sub-92   95   33   02   bin04    congr   CSpR  1.053132e-01   0   0   0   9.160305e-02   0   0   0   0   -1.496167e-01   1   5.604396e+01
sub-92   96   30   02   bin04    incongr   CSpL  2.157288e-01   0   0   0   5.625000e-01   0   0   0   4.452555e-01   3.452068e-01   1   3.681319e+01
sub-92   97   31   02   bin04    congr   CSpL  3.908927e-03   0   0   0   0   0   0   0   1.751825e-01   -2.164603e-01   1   3.681319e+01
sub-92   98   32   02   bin04    congr   CSpL  2.716421e-02   0   0   0   4.309392e-01   0   0   0   0   NaN   1   3.681319e+01
sub-92   99   33   02   bin04    congr   CSpL  1.178974e-01   0   0   0   0   0   1.555556e-01   0   0   2.175089e-01   1   3.681319e+01
sub-92   100   34   02   bin04    congr   CSpR  1.027338e-01   0   0   0   0   0   0   0   3.308824e-01   -2.169243e-01   1   5.604396e+01
sub-92   101   34   02   bin04    congr   CSpL  1.158914e-01   0   0   0   7.816092e-01   0   0   0   0   -2.985868e-01   1   3.681319e+01
sub-92   102   34   02   bin04    congr   CSmi  -1.203855e-01   0   0   0   0   0   0   0   6.666667e-01   NaN   1   5.604396e+01
sub-92   103   35   02   bin04    congr   CSpL  1.583939e-01   0   0   0   0   0   0   0   7.132353e-01   3.310799e-01   1   3.681319e+01
sub-92   104   35   02   bin04    congr   CSmi  -4.002829e-03   0   0   0   6.666667e-01   8.222222e-01   0   4.111111e-01   1.703704e-01   NaN   1   5.604396e+01
sub-92   105   36   02   bin04    congr   CSpL  1.234802e-01   0   0   0   0   0   0   0   5.441176e-01   -2.683775e-01   1   3.681319e+01
sub-92   106   35   02   bin04    congr   CSpR  2.202488e-01   0   0   0   0   0   0   0   0   NaN   1   5.604396e+01
sub-92   107   36   02   bin04    congr   CSmi  1.736713e-02   0   0   0   0   0   0   0   0   NaN   1   5.604396e+01
sub-92   108   36   02   bin04    congr   CSpR  -8.447704e-02   0   0   0   5.500000e-01   0   0   0   1.007752e-01   2.499325e-02   1   5.604396e+01
sub-92   109   37   03   bin05    congr   CSpR  8.682921e-02   0   0   0   7.164179e-01   0   0   0   4.926471e-01   -2.318979e-01   1   5.494505e+01
sub-92   110   37   03   bin05    incongr   CSmi  -7.204087e-02   0   0   0   0   0   0   0   1   7.380894e-01   1   5.549451e+01
sub-92   111   38   03   bin05    congr   CSmi  -6.897896e-02   0   0   0   7.666667e-01   0   0   0   1.970803e-01   NaN   1   5.549451e+01
sub-92   112   38   03   bin05    congr   CSpR  2.297196e-01   0   0   0   0   0   0   0   1.925926e-01   -3.379840e-01   1   5.494505e+01
sub-92   113   39   03   bin05    congr   CSpR  -1.659882e-01   0   0   0   0   0   0   0   0   NaN   1   5.494505e+01
sub-92   114   40   03   bin05    incongr   CSpR  -6.168438e-02   0   0   0   0   0   0   0   6.222222e-01   4.501177e-01   1   5.494505e+01
sub-92   115   37   03   bin05    congr   CSpL  -6.789683e-04   0   0   0   7.692308e-01   0   0   0   1.739130e-01   -2.566936e-01   1   3.736264e+01
sub-92   116   39   03   bin05    congr   CSmi  -5.941296e-02   0   0   0   0   0   0   0   0   NaN   1   5.549451e+01
sub-92   117   40   03   bin05    congr   CSmi  -1.772704e-02   0   0   0   0   0   0   0   9.259259e-01   NaN   1   5.549451e+01
sub-92   118   41   03   bin05    congr   CSpR  -2.077470e-01   0   0   0   0   0   0   0   1.459854e-01   1.639137e-01   1   5.494505e+01
sub-92   119   38   03   bin05    congr   CSpL  -1.945295e-01   0   0   0   5.333333e-01   0   0   0   1.838235e-01   -7.063714e-02   1   3.736264e+01
sub-92   120   41   03   bin05    incongr   CSmi  -1.260369e-01   0   0   0   0   0   0   0   0   1.966440e-01   1   5.549451e+01
sub-92   121   42   03   bin05    congr   CSpR  -5.652433e-02   0   0   0   0   0   0   0   1.470588e-01   4.016009e-02   1   5.494505e+01
sub-92   122   39   03   bin05    congr   CSpL  -1.409584e-01   0   0   0   0   1.287879e-01   0   1.287879e-01   0   4.608561e-01   1   3.736264e+01
sub-92   123   42   03   bin05    congr   CSmi  1.294984e-01   0   0   0   0   0   0   0   2.985075e-01   NaN   1   5.549451e+01
sub-92   124   43   03   bin05    incongr   CSmi  7.573614e-02   0   0   0   0   0   0   0   4.632353e-01   9.298538e-03   1   5.549451e+01
sub-92   125   40   03   bin05    congr   CSpL  4.246994e-02   0   0   0   7.069767e-01   9.230769e-02   9.230769e-02   9.230769e-02   0   -8.618810e-02   1   3.736264e+01
sub-92   126   43   03   bin05    congr   CSpR  1.479198e-01   0   0   0   8.571429e-01   0   0   0   4.814815e-01   9.095296e-02   1   5.494505e+01
sub-92   127   44   03   bin05    congr   CSpR  -2.735121e-01   0   0   0   0   0   0   0   0   -1.388009e-01   1   5.494505e+01
sub-92   128   45   03   bin05    incongr   CSpR  9.598234e-02   0   0   0   6.838235e-01   0   0   0   0   5.104896e-02   1   5.494505e+01
sub-92   129   44   03   bin05    congr   CSmi  -3.595561e-01   0   0   0   0   0   0   0   3.913043e-01   NaN   1   5.549451e+01
sub-92   130   41   03   bin05    congr   CSpL  -7.584587e-02   0   0   0   0   0   0   0   5.109489e-02   NaN   1   3.736264e+01
sub-92   131   42   03   bin05    congr   CSpL  1.668125e-01   0   0   0   4.117647e-01   2.325581e-01   0   2.325581e-01   3.953488e-01   -4.266142e-01   1   3.736264e+01
sub-92   132   45   03   bin05    incongr   CSmi  -3.264700e-02   0   4.666667e-01   2.333333e-01   0   0   0   0   2.888889e-01   2.283707e-01   1   5.549451e+01
sub-92   133   46   03   bin06    congr   CSmi  3.706130e-02   0   0   0   5.195531e-01   0   0   0   2.058824e-01   NaN   1   5.549451e+01
sub-92   134   46   03   bin06    congr   CSpR  6.434640e-02   0   0   0   5.000000e-01   2.631579e-01   0   0   4.962406e-01   7.097524e-02   1   5.494505e+01
sub-92   135   43   03   bin05    incongr   CSpL  1.708420e-01   0   0   0   6.760563e-01   3.560606e-01   0   3.560606e-01   2.272727e-01   9.028272e-02   1   3.736264e+01
sub-92   136   44   03   bin05    congr   CSpL  -4.023931e-03   0   0   0   5.263158e-01   8.270677e-02   0   8.270677e-02   1.278195e-01   -7.845108e-03   1   3.736264e+01
sub-92   137   47   03   bin06    congr   CSmi  9.289822e-03   0   0   0   0   0   0   0   1.439394e-01   NaN   1   5.549451e+01
sub-92   138   45   03   bin05    congr   CSpL  -1.920805e-01   0   0   0   0   0   0   0   0   -4.708972e-02   1   3.736264e+01
sub-92   139   46   03   bin06    congr   CSpL  -5.711874e-02   0   0   0   0   2.074074e-01   0   2.074074e-01   0   2.118222e-01   1   3.736264e+01
sub-92   140   48   03   bin06    congr   CSmi  -3.470167e-01   0   0   0   0   0   0   0   0   NaN   1   5.549451e+01
sub-92   141   47   03   bin06    congr   CSpR  -1.683730e-02   0   0   0   0   0   0   0   0   NaN   1   5.494505e+01
sub-92   142   48   03   bin06    congr   CSpR  6.804661e-02   0   0   0   5.833333e-01   0   0   0   1.838235e-01   2.788641e-01   1   5.494505e+01
sub-92   143   47   03   bin06    congr   CSpL  1.893477e-01   0   0   0   0   1.567164e-01   0   1.567164e-01   1.044776e-01   -1.593849e-01   1   3.736264e+01
sub-92   144   49   03   bin06    congr   CSmi  8.139407e-02   0   0   0   0   0   0   0   5.985401e-01   NaN   1   5.549451e+01
sub-92   145   50   03   bin06    congr   CSmi  -3.876301e-01   0   0   0   2.857143e-01   0   0   0   1.925926e-01   NaN   1   5.549451e+01
sub-92   146   51   03   bin06    congr   CSmi  5.772813e-02   0   0   0   0   0   0   0   0   NaN   1   5.549451e+01
sub-92   147   52   03   bin06    congr   CSmi  2.240953e-02   0   0   0   9.592760e-01   0   0   0   6.397059e-01   NaN   1   5.549451e+01
sub-92   148   48   03   bin06    congr   CSpL  -2.661889e-01   0   0   0   0   0   0   0   9.736842e-01   1.162243e-01   1   3.736264e+01
sub-92   149   49   03   bin06    incongr   CSpL  -2.161372e-03   0   0   0   0   0   0   0   4.962963e-01   1.880632e-01   1   3.736264e+01
sub-92   150   49   03   bin06    congr   CSpR  1.091885e-01   0   0   0   0   0   0   0   0   -3.613735e-02   1   5.494505e+01
sub-92   151   50   03   bin06    congr   CSpL  5.407339e-02   0   0   0   5.652174e-01   0   0   0   6.029412e-01   NaN   1   3.736264e+01
sub-92   152   51   03   bin06    congr   CSpL  3.681213e-02   0   0   0   0   0   0   0   0   1.862534e-01   1   3.736264e+01
sub-92   153   50   03   bin06    congr   CSpR  -4.976274e-02   0   0   0   0   0   0   0   1.503759e-01   1.233763e+00   1   5.494505e+01
sub-92   154   51   03   bin06    congr   CSpR  3.790269e-03   0   0   0   0   0   0   0   4.379562e-01   -9.967863e-02   1   5.494505e+01
sub-92   155   52   03   bin06    congr   CSpL  1.376520e-01   0   0   0   5.000000e-01   0   0   0   1.250000e-01   -3.372927e-01   1   3.736264e+01
sub-92   156   53   03   bin06    congr   CSpL  -1.318109e-02   0   0   0   2.500000e-01   1.769231e-01   0   1.769231e-01   4.307692e-01   -6.621990e-01   1   3.736264e+01
sub-92   157   54   03   bin06    congr   CSpL  5.408729e-02   0   0   0   0   0   0   0   2.246377e-01   -7.330292e-03   1   3.736264e+01
sub-92   158   52   03   bin06    congr   CSpR  1.742898e-01   0   0   0   4.666667e-01   0   0   0   9.705882e-01   7.489334e-02   1   5.494505e+01
sub-92   159   53   03   bin06    congr   CSmi  -2.772793e-03   0   0   0   1.863636e-01   0   0   0   0   NaN   1   5.549451e+01
sub-92   160   54   03   bin06    congr   CSmi  -1.943500e-01   0   0   0   9.954545e-01   0   0   0   3.059701e-01   NaN   1   5.549451e+01
sub-92   161   53   03   bin06    congr   CSpR  -6.550988e-02   0   0   0   8.862275e-01   0   0   0   7.629630e-01   2.284652e-01   1   5.494505e+01
sub-92   162   54   03   bin06    congr   CSpR  -1.330800e-01   0   0   0   3.669725e-01   1.550388e-01   0   0   1.007752e-01   NaN   1   5.494505e+01
sub-93   1   1   01   bin01    congr   CSpR  1.690982e-01   1   0   0   0   0   0   0   8.208955e-02   -1.837514e-01   1   5.549451e+01
sub-93   2   1   01   bin01    congr   CSpL  -2.871850e-01   0   0   0   9.007092e-01   1   0   1   0   -2.556790e-01   1   8.131868e+01
sub-93   3   2   01   bin01    congr   CSpR  -2.664267e-01   0   0   0   0   0   0   0   9.489051e-02   -2.433425e-01   1   5.549451e+01
sub-93   4   2   01   bin01    congr   CSpL  -6.248915e-02   0   0   0   0   8.978102e-01   0   8.978102e-01   0   -6.391651e-01   1   8.131868e+01
sub-93   5   1   01   bin01    congr   CSmi  -3.139945e-01   0   0   0   8.823529e-01   0   0   0   2.345679e-01   NaN   1   5.934066e+01
sub-93   6   3   01   bin01    congr   CSpR  -8.038656e-02   0   0   0   0   0   0   0   0   4.682547e-01   1   5.549451e+01
sub-93   7   4   01   bin01    congr   CSpR  -1.991441e-01   0   0   0   0   0   0   0   0   -5.198347e-01   1   5.549451e+01
sub-93   8   5   01   bin01    congr   CSpR  1.962278e-01   0   0   0   0   0   0   0   3.676471e-02   -5.468700e-01   1   5.549451e+01
sub-93   9   6   01   bin01    congr   CSpR  -2.545225e-01   0   0   0   8.841463e-01   0   0   0   0   -1.479061e-01   1   5.549451e+01
sub-93   10   3   01   bin01    congr   CSpL  8.574986e-02   0   0   0   0   0   0   0   0   2.708984e-03   1   8.131868e+01
sub-93   11   2   01   bin01    incongr   CSmi  1.908181e-01   0   0   0   0   0   0   0   0   NaN   0   5.934066e+01
sub-93   12   4   01   bin01    congr   CSpL  1.706602e-01   0   0   0   0   2.187500e-01   0   2.187500e-01   0   -3.130969e-01   1   8.131868e+01
sub-93   13   5   01   bin01    congr   CSpL  -5.502323e-02   0   0   0   0   6.666667e-01   0   6.666667e-01   0   -8.748963e-02   1   8.131868e+01
sub-93   14   3   01   bin01    congr   CSmi  2.395353e-01   0   0   0   5.789474e-01   3.622047e-01   0   1.811024e-01   0   NaN   1   5.934066e+01
sub-93   15   4   01   bin01    congr   CSmi  -8.336812e-02   0   0   0   0   4.047619e-01   0   2.023810e-01   0   NaN   1   5.934066e+01
sub-93   16   5   01   bin01    congr   CSmi  1.249472e-01   0   0   0   0   0   0   0   1.353383e-01   NaN   1   5.934066e+01
sub-93   17   7   01   bin01    congr   CSpR  9.439039e-03   0   0   0   0   0   0   0   2.189781e-01   -5.466620e-01   1   5.549451e+01
sub-93   18   6   01   bin01    incongr   CSmi  -1.954391e-01   0   0   0   0   7.633588e-02   0   3.816794e-02   1.908397e-01   7.671377e-02   1   5.934066e+01
sub-93   19   7   01   bin01    congr   CSmi  -2.709211e-02   0   0   0   0   9.701493e-02   0   4.850746e-02   0   NaN   1   5.934066e+01
sub-93   20   8   01   bin01    congr   CSmi  -1.091928e-01   0   0   0   0   1.718750e-01   0   8.593750e-02   1.250000e-01   NaN   1   5.934066e+01
sub-93   21   9   01   bin01    congr   CSmi  -1.239355e-02   0   0   0   0   0   0   0   1.627907e-01   NaN   1   5.934066e+01
sub-93   22   10   01   bin02    incongr   CSmi  -6.201607e-03   0   0   0   0   4.080000e-01   0   2.040000e-01   0   4.161200e-01   1   5.934066e+01
sub-93   23   11   01   bin02    congr   CSmi  2.269671e-01   0   0   0   0   0   0   0   0   NaN   1   5.934066e+01
sub-93   24   12   01   bin02    congr   CSmi  1.951739e-01   0   0   0   0   0   0   0   0   NaN   1   5.934066e+01
sub-93   25   6   01   bin01    congr   CSpL  1.228487e-02   0   0   0   6.129032e-01   8.527132e-02   0   8.527132e-02   9.302326e-02   -4.904212e-01   1   8.131868e+01
sub-93   26   7   01   bin01    congr   CSpL  -1.103238e-01   0   0   0   0   0   0   0   0   -8.696287e-02   1   8.131868e+01
sub-93   27   8   01   bin01    congr   CSpL  -2.373422e-02   0   0   0   0   0   0   0   3.007519e-01   NaN   1   8.131868e+01
sub-93   28   9   01   bin01    congr   CSpL  -8.327228e-03   0   0   0   0   1.550388e-01   0   1.550388e-01   0   4.019914e-01   1   8.131868e+01
sub-93   29   10   01   bin02    congr   CSpL  1.687415e-01   0   0   0   0   0   0   0   0   8.305787e-01   1   8.131868e+01
sub-93   30   11   01   bin02    congr   CSpL  5.063091e-01   0   0   0   0   0   0   0   3.358209e-01   -3.390501e-01   1   8.131868e+01
sub-93   31   8   01   bin01    congr   CSpR  -3.107375e-02   0   0   0   1.428571e-01   0   0   0   0   -2.743853e-01   1   5.549451e+01
sub-93   32   12   01   bin02    congr   CSpL  -1.385296e-01   0   0   0   9.016393e-01   1.076923e-01   0   1.076923e-01   1.153846e-01   4.778901e-01   1   8.131868e+01
sub-93   33   13   01   bin02    congr   CSpL  5.423904e-02   0   0   0   7.643312e-02   0   0   0   0   3.354103e-01   1   8.131868e+01
sub-93   34   9   01   bin01    congr   CSpR  -1.587497e-02   0   0   0   7.674419e-01   0   0   0   0   -2.668523e-01   1   5.549451e+01
sub-93   35   10   01   bin02    congr   CSpR  -1.401971e-01   0   0   0   0   0   0   0   0   -1.695912e-01   1   5.549451e+01
sub-93   36   14   01   bin02    congr   CSpL  3.484216e-01   0   0   0   0   0   0   0   0   -3.520550e-01   1   8.131868e+01
sub-93   37   15   01   bin02    incongr   CSpL  1.039924e-01   0   0   0   0   0   0   0   0   6.642523e-01   1   8.131868e+01
sub-93   38   13   01   bin02    congr   CSmi  1.627434e-01   0   0   0   0   4.186047e-01   0   2.093023e-01   0   NaN   1   5.934066e+01
sub-93   39   11   01   bin02    congr   CSpR  1.576930e-02   0   0   0   4.342105e-01   0   0   0   9.774436e-02   2.057647e-01   1   5.549451e+01
sub-93   40   14   01   bin02    congr   CSmi  7.336788e-02   0   0   0   0   2.222222e-01   0   1.111111e-01   0   NaN   1   5.934066e+01
sub-93   41   15   01   bin02    incongr   CSmi  2.454382e-01   0   0   0   0   7.196262e-01   0   3.598131e-01   0   6.368426e-01   1   5.934066e+01
sub-93   42   16   01   bin02    incongr   CSpL  -2.049101e-01   0   0   0   0   0   0   0   0   4.688307e-01   1   8.131868e+01
sub-93   43   17   01   bin02    congr   CSpL  6.104096e-02   0   0   0   0   8.970588e-01   0   8.970588e-01   7.352941e-02   5.406167e-01   1   8.131868e+01
sub-93   44   12   01   bin02    congr   CSpR  -1.654767e-01   0   0   0   0   0   0   0   0   NaN   1   5.549451e+01
sub-93   45   13   01   bin02    incongr   CSpR  -9.695415e-02   0   0   0   0   0   0   0   0   7.784784e-01   1   5.549451e+01
sub-93   46   16   01   bin02    congr   CSmi  2.863483e-01   0   0   0   0   3.622047e-01   0   1.811024e-01   2.992126e-01   NaN   1   5.934066e+01
sub-93   47   14   01   bin02    congr   CSpR  -1.976437e-02   0   0   0   0   0   0   0   2.500000e-01   NaN   1   5.549451e+01
sub-93   48   18   01   bin02    congr   CSpL  -2.848620e-01   0   0   0   0   0   0   0   0   NaN   1   8.131868e+01
sub-93   49   15   01   bin02    incongr   CSpR  -2.370525e-01   0   0   0   0   3.571429e-01   0   0   2.142857e-01   3.325260e-01   1   5.549451e+01
sub-93   50   16   01   bin02    congr   CSpR  -3.071841e-01   0   0   0   4.437086e-01   1.450382e-01   0   0   1.068702e-01   4.218883e-01   1   5.549451e+01
sub-93   51   17   01   bin02    congr   CSpR  6.262973e-02   0   0   0   0   4.883721e-01   0   0   0   4.491872e-02   1   5.549451e+01
sub-93   52   17   01   bin02    congr   CSmi  5.736848e-02   0   0   0   0   7.575758e-03   0   3.787879e-03   0   NaN   1   5.934066e+01
sub-93   53   18   01   bin02    congr   CSpR  -7.871083e-02   0   0   0   0   0   0   0   1.333333e-01   1.465766e-01   1   5.549451e+01
sub-93   54   18   01   bin02    congr   CSmi  3.395499e-02   0   0   0   0   3.333333e-01   0   1.666667e-01   0   NaN   1   5.934066e+01
sub-93   55   19   02   bin03    congr   CSmi  3.444835e-01   0   0   0   4.402985e-01   2.945736e-01   1.705426e-01   2.325581e-01   2.248062e-01   NaN   1   5.934066e+01
sub-93   56   19   02   bin03    incongr   CSpL  5.525172e-03   0   0   0   0   1.023622e-01   1.181102e-01   1.023622e-01   3.779528e-01   4.405647e-01   1   6.758242e+01
sub-93   57   20   02   bin03    incongr   CSmi  1.743061e-01   0   0   0   0   9.848485e-02   1.515152e-01   1.250000e-01   2.954545e-01   1.507395e-01   1   5.934066e+01
sub-93   58   21   02   bin03    congr   CSmi  1.416698e-01   0   0   0   5.263158e-01   0   0   0   9.705882e-01   NaN   1   5.934066e+01
sub-93   59   22   02   bin03    congr   CSmi  -7.988892e-02   0   0   0   9.211823e-01   2.837838e-01   2.027027e-01   2.432432e-01   2.027027e-01   NaN   1   5.934066e+01
sub-93   60   19   02   bin03    congr   CSpR  -9.388852e-02   0   0   0   0   0   7.810219e-01   7.810219e-01   2.116788e-01   -3.259605e-01   1   5.329670e+01
sub-93   61   20   02   bin03    congr   CSpL  6.585929e-02   0   0   0   0   7.518248e-01   0   7.518248e-01   0   2.214553e-01   1   6.758242e+01
sub-93   62   20   02   bin03    congr   CSpR  -4.775494e-02   0   0   0   1.772152e-01   0   7.851852e-01   7.851852e-01   9.629630e-02   -2.217614e-01   1   5.329670e+01
sub-93   63   21   02   bin03    incongr   CSpL  1.478742e-01   0   0   0   0   9.051095e-01   0   9.051095e-01   8.759124e-02   2.445485e-01   1   6.758242e+01
sub-93   64   22   02   bin03    congr   CSpL  -1.180726e-01   0   0   0   0   5.378788e-01   1.287879e-01   5.378788e-01   2.727273e-01   1.155119e-01   1   6.758242e+01
sub-93   65   21   02   bin03    congr   CSpR  -1.572429e-01   0   0   0   9.596413e-01   0   8.740741e-01   8.740741e-01   8.148148e-02   1.337738e-01   1   5.329670e+01
sub-93   66   23   02   bin03    congr   CSpL  1.621865e-01   0   0   0   0   0   0   0   1.037037e-01   -2.502982e-01   1   6.758242e+01
sub-93   67   23   02   bin03    congr   CSmi  7.435259e-02   0   0   0   5.000000e-01   0   0   0   2.255639e-01   NaN   1   5.934066e+01
sub-93   68   24   02   bin03    congr   CSmi  -1.762480e-02   0   0   0   0   4.920635e-01   0   2.460317e-01   7.936508e-02   NaN   1   5.934066e+01
sub-93   69   25   02   bin03    congr   CSmi  3.575590e-01   0   0   0   0   6.269841e-01   1.269841e-01   3.769841e-01   7.936508e-02   NaN   1   5.934066e+01
sub-93   70   26   02   bin03    incongr   CSmi  -1.031732e-01   0   0   0   5.555556e-01   3.384615e-01   1.307692e-01   2.346154e-01   2.692308e-01   -1.094194e-01   1   5.934066e+01
sub-93   71   27   02   bin03    congr   CSmi  2.359210e-01   0   0   0   0   2.000000e-01   0   1.000000e-01   4.320000e-01   NaN   1   5.934066e+01
sub-93   72   24   02   bin03    congr   CSpL  -1.474113e-01   0   0   0   8.324324e-01   1   0   1   0   -1.842189e-01   1   6.758242e+01
sub-93   73   22   02   bin03    congr   CSpR  -6.793029e-02   0   0   0   7.741935e-01   0   0   0   8.029197e-02   -3.120654e-01   1   5.329670e+01
sub-93   74   25   02   bin03    congr   CSpL  -1.577600e-01   0   0   0   0   2.480620e-01   0   2.480620e-01   4.651163e-01   4.302933e-01   1   6.758242e+01
